city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_ce,precipitation_amt_mm,precipitation_ground_mm,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,precip_composite,precip_composite_lag1,reanalysis_air_temp_k_lag1,reanalysis_relative_humidity_percent_lag1,precip_composite_lag2,reanalysis_air_temp_k_lag2,reanalysis_relative_humidity_percent_lag2,precip_composite_lag3,reanalysis_air_temp_k_lag3,reanalysis_relative_humidity_percent_lag3,precip_composite_lag4,reanalysis_air_temp_k_lag4,reanalysis_relative_humidity_percent_lag4,precip_temp_interaction,weekofyear_sin,weekofyear_cos,week_temp_interaction,week_humidity_interaction,ndvi_ce_log,temp_binned_low,temp_binned_optimal,temp_binned_high,humidity_precip_interaction,temp_binned_low.1,temp_binned_optimal.1,temp_binned_high.1,temp_binned_low.2,temp_binned_optimal.2,temp_binned_high.2
sj,11.0,0.0,0.0,0.1451378809869374,0.2307692307692307,1.3110662563265432,0.0,-1.41,-0.846153846153869,292.2,9.38,0.0,0.0,2.09,0.2199674547717043,5.81,0.1257861635220123,0.6111111111111109,4.4,2,-0.705,1.38,-0.3560693641618407,0.0,6.61,-0.4074074074074041,0.0,7.005,-0.3425925925925783,0.0,6.305,-0.3749999999999912,0.0,-293.7312,0.7092657606104088,0.17481830899700404,0.2366121896821197,17.21397573220405,0.4668502209403041,1,0,0,-50.71065,1,0,0,1,0,0
sj,12.0,0.3653376729048006,0.2884615384615384,0.1161103047895499,0.1025641025641025,1.2071865944223803,0.0,9.19,-0.948717948717966,292.21,0.9,0.0,0.0,3.87,0.1950799272518424,7.04,0.251572327044025,0.388888888888889,0.5,3,4.595,-0.705,-0.485549132947955,0.0,1.38,-0.3564814814814721,0.0,6.61,-0.4074074074074041,0.0,7.005,-0.3425925925925783,0.0,1913.1742,0.7251664332662068,0.088051146493396,0.2041171982914601,8.789534724218154,-0.2729474140142562,1,0,0,335.0674,1,0,0,1,0,0
sj,13.0,0.4304312449145647,0.173076923076923,0.725689404934687,0.641025641025641,1.010557234389501,27.19,32.76,-1.1948717948718233,292.1,7.55,0.0,27.19,2.89,0.1644491241504735,5.79,0.251572327044025,0.4583333333333335,1.8,4,29.975,4.595,-0.5780346820809239,0.0,-0.705,-0.4861111111110887,0.0,1.38,-0.3564814814814721,0.0,6.61,-0.4074074074074041,0.0,9232.189439999998,0.7304925463923869,8.358571441854761e-18,0.1142313184197948,-1.1940310673849028e-14,-1.8663080978388291,1,0,0,2225.64375,1,0,0,1,0,0
sj,14.0,0.2351505288852725,0.2115384615384615,0.1741654571843248,0.0512820512820512,1.122784369125248,3.82,5.71,-0.5435897435897483,293.24,3.67,0.0,3.82,2.71,0.3941801474107396,6.81,0.3201829616923957,0.6111111111111109,0.5,3,4.765,29.975,-0.7815028901734168,0.0,4.595,-0.578703703703702,0.0,-0.705,-0.4861111111110887,0.0,1.38,-0.3564814814814721,0.0,1533.02544,0.7251664332662068,-0.08805114649339567,0.3534251488935528,-8.992036347047087,-0.922521496721404,1,0,0,355.46899999999994,1,0,0,1,0,0
sj,15.0,0.0398698128559804,0.1538461538461538,0.2322206095790999,0.2307692307692307,1.226432156784089,16.96,21.02,-0.8871794871795018,292.73,35.0,0.0,16.96,2.19,0.1567914233751315,5.71,0.1829616923956544,0.5416666666666665,30.7,1,18.99,4.765,-0.26358381502888933,0.0,29.975,-0.7824074074074129,0.0,4.595,-0.578703703703702,0.0,-0.705,-0.4861111111110887,0.0,5890.302919999999,0.7092657606104088,-0.17481830899700343,0.2218239278269899,-17.95585429149544,-0.131197649658401,1,0,0,1424.8197,1,0,0,1,0,0
sj,16.0,0.3002441008950366,0.4807692307692307,0.4063860667634248,0.4102564102564102,1.0423240059985863,0.0,12.0,-0.7743589743590038,292.27,4.82,0.0,0.0,2.79,0.2161386043840333,6.24,0.1829616923956544,0.5416666666666665,11.2,3,6.0,18.99,-0.5502890173410473,0.0,4.765,-0.2638888888888762,0.0,29.975,-0.7824074074074129,0.0,4.595,-0.578703703703702,0.0,2500.092,0.6830223960375107,-0.2590362268988864,0.2527792602785846,-25.63438728430489,-1.5889255382702798,1,0,0,433.74,1,0,0,1,0,0
sj,17.0,0.2351505288852725,0.2307692307692307,0.0580551523947749,0.1025641025641025,1.095191333931955,0.0,7.93,-0.3076923076923215,294.28,2.17,0.0,0.0,3.96,0.5473341629175839,7.51,0.445969125214408,0.763888888888889,0.3,5,3.965,6.0,-0.4716763005780254,0.0,18.99,-0.5509259259259321,0.0,4.765,-0.2638888888888762,0.0,29.975,-0.7824074074074129,0.0,1657.91717,0.646819026897896,-0.33947681331379975,0.3927867757776274,-35.76509532048842,-1.1455191671436762,1,0,0,305.1464,1,0,0,1,0,0
iq,26.0,0.6094385679414157,0.5,0.8127721335268496,0.5128205128205129,1.1420299314869569,25.41,18.9,-0.4307692307692501,295.18,43.19,2.111498257839717,25.41,8.93,0.4248109505121085,10.78,0.5374499714122354,0.4027777777777776,3.0,0,22.155,3.965,0.00924855491330382,0.0,6.0,-0.4722222222222125,0.0,18.99,-0.5509259259259321,0.0,4.765,-0.2638888888888762,0.0,6187.91922,-3.524164827820677e-16,-0.730492546392387,-1.2797625274913536e-16,-92.42,-0.7702061406989017,1,0,0,2047.5651,1,0,0,1,0,0
iq,27.0,0.6582587469487388,0.7884615384615385,0.667634252539912,0.4871794871794871,1.1893322775326025,60.61,9.16,-0.4410256410256507,295.36,46.0,2.3135888501742126,60.61,10.31,0.5205322102038861,11.57,0.7089765580331616,0.4166666666666667,55.6,0,34.885,22.155,-0.883236994219637,2.1207349081364764,3.965,0.0092592592592683,0.0,6.0,-0.4722222222222125,0.0,18.99,-0.5509259259259321,0.0,7295.61485,-0.08805114649339582,-0.725166433266207,-0.0475032704671147,-92.89769643809588,-0.4064856544669795,1,0,0,3264.5383,1,0,0,1,0,0
iq,28.0,0.5931651749389747,0.576923076923077,0.4063860667634248,0.2051282051282051,1.1677679727176755,55.52,34.45,-0.974358974358998,295.62,64.77,2.70905923344947,55.52,7.39,0.501387958265531,11.47,0.5946255002858775,0.4027777777777776,38.1,0,44.985,34.885,-0.9341040462427647,2.323709536307956,22.155,-0.8842592592592421,2.150842945873997,3.965,0.0092592592592683,0.0,6.0,-0.4722222222222125,0.0,12085.33982,-0.17481830899700357,-0.7092657606104089,-0.0469291069426331,-93.06477320028708,-0.5704708922638296,1,0,0,4311.81225,1,0,0,1,0,0
iq,29.0,0.6745321399511798,0.5384615384615385,0.5515239477503622,0.3846153846153846,1.1937378881937164,5.6,8.38,-1.502564102564115,292.8,23.96,1.2073170731707301,5.6,9.11,0.3042021633004689,10.53,0.4230989136649513,0.0,30.0,0,6.99,44.985,-1.0312138728323592,2.7209098862642067,34.885,-0.935185185185174,2.3566992014196932,22.155,-0.8842592592592421,2.18378378378378,3.965,0.0092592592592683,0.0,2231.1975070000003,-0.2590362268988867,-0.6830223960375108,-0.0,-81.56146684944873,-0.3733492785472637,1,0,0,609.7377,1,0,0,1,0,0
iq,30.0,0.8372660699755898,0.8653846153846154,0.5515239477503622,0.7948717948717948,1.156174260451586,62.76,38.49,-0.846153846153869,293.96,31.8,1.3693379790940758,62.76,9.5,0.46309945438882,11.48,0.6289308176100624,0.1805555555555556,4.0,0,50.625,6.99,-1.3736416184970797,1.2125984251968476,44.985,-1.0324074074073954,2.759538598047906,34.885,-0.935185185185174,2.39279279279279,22.155,-0.8842592592592421,2.2187643020594967,13567.89753,-0.33947681331379953,-0.6468190268978963,-0.11325000670462,-78.061803221587,-0.6598911714020543,1,0,0,4463.099999999999,1,0,0,1,0,0
iq,31.0,0.6419853539462977,0.6153846153846154,0.4934687953555872,0.5384615384615385,1.2129834505554251,16.24,-6.503499999999998,-0.512820512820516,291.73,1.0,0.0,16.24,13.77,0.2218818799655402,10.94,0.4802744425385933,0.0,11.5,0,4.86825,50.625,-1.026589595375716,1.3753280839894992,6.99,-1.3752314814814497,1.2298136645962712,44.985,-1.0324074074073954,2.8018018018017945,34.885,-0.935185185185174,2.431121281464532,94.96706450000012,-0.41496706335538835,-0.6011835798365078,-0.208732024976896,-61.50158429823296,-0.2300152578574867,1,0,0,363.8043225,1,0,0,1,0,0
iq,32.0,0.8047192839707078,0.8846153846153846,0.9288824383163996,0.8717948717948718,1.16962296668025,89.37,18.27,-0.1589743589743615,293.82,26.68,0.5191637630662024,89.37,11.47,0.5435053125299129,11.65,0.7089765580331616,0.2916666666666664,72.9,0,53.82,4.86825,-0.6751445086705183,0.0,50.625,-1.02777777777777,1.3948535936113562,6.99,-1.3752314814814497,1.2486486486486474,44.985,-1.0324074074073954,2.8466819221967943,11773.872,-0.48440615918880703,-0.5467815224335785,-0.3307722731253508,-62.33597510768932,-0.5562460825880217,1,0,0,4482.1296,1,0,0,1,0,0
iq,33.0,0.9186330349877948,1.0,0.8127721335268496,0.8461538461538461,1.1795935592290872,42.08,10.33,0.0256410256410021,293.99,16.9,0.38153310104529475,42.08,13.7,0.4592706040011483,10.32,0.5946255002858775,0.3749999999999999,50.1,0,26.205,53.82,-0.6150289017340869,0.5214348206474189,4.86825,-0.6759259259259234,0.0,50.625,-1.02777777777777,1.416216216216216,6.99,-1.3752314814814497,1.2686498855835249,5909.443649999999,-0.5467815224335785,-0.48440615918880703,-0.4246667357543793,-54.70098807828319,-0.4801721690847936,1,0,0,2161.65045,1,0,0,1,0,0
iq,34.0,0.967453213995118,0.8653846153846154,1.0,0.641025641025641,1.2120559535741382,49.22,-4.12,0.1435897435897302,292.9,5.59,0.0,49.22,13.77,0.5205322102038861,13.261500000000003,0.7089765580331616,0.1666666666666665,89.2,0,22.55,26.205,-0.4716763005780254,0.38320209973753117,53.82,-0.6157407407407228,0.528837622005324,4.86825,-0.6759259259259234,0.0,50.625,-1.02777777777777,1.4389016018306657,3543.6876799999995,-0.6011835798365079,-0.41496706335538847,-0.5029563464100237,-42.45715917068659,-0.236870597163544,1,0,0,1685.387,1,0,0,1,0,0
iq,35.0,0.8372660699755898,0.8653846153846154,0.725689404934687,0.6923076923076923,1.2479964615990158,53.65,44.29,0.8410256410256389,293.47,16.07,0.0,53.65,12.46,0.5626495644682686,12.27,0.7089765580331616,0.3055555555555554,78.0,0,48.97,22.55,-0.18959537572252827,0.0,26.205,-0.4722222222222125,0.3886424134871325,53.82,-0.6157407407407228,0.5369369369369373,4.86825,-0.6759259259259234,0.0,14092.66356,-0.6468190268978958,-0.33947681331380014,-0.7704015301732903,-34.45922320704548,0.0250116035352303,1,0,0,3631.1255,1,0,0,1,0,0
iq,36.0,0.7884458909682668,0.8269230769230769,0.725689404934687,0.5641025641025642,1.3119937533078303,23.12,-6.503499999999998,1.191025641025614,290.98650000000004,2.5,0.0,23.12,13.827000000000004,0.8019527136977126,12.9,0.9148084619782728,0.5416666666666665,56.9,1,8.308250000000001,48.97,0.2635838150289244,0.0,22.55,-0.1898148148147995,0.0,26.205,-0.4722222222222125,0.3945945945945934,53.82,-0.6157407407407228,0.5455377574370723,716.9718400000005,-0.6830223960375109,-0.2590362268988867,-0.9350162426854148,-24.355682061629533,0.4731880354649583,1,0,0,570.6438430000001,1,0,0,1,0,0
iq,37.0,0.7558991049633849,0.8461538461538461,0.957910014513787,0.717948717948718,1.2146065702726778,34.62,52.06,1.0666666666666649,293.64,4.1,0.0,34.62,13.827000000000004,0.6200823202833353,12.78,0.7661520869068037,0.3749999999999999,18.9,0,43.34,8.308250000000001,0.9942196531792136,0.0,48.97,0.2638888888889113,0.0,22.55,-0.1898148148147995,0.0,26.205,-0.4722222222222125,0.4009153318077797,14041.84408,-0.7092657606104089,-0.17481830899700357,-0.92611489867769,-17.14936050284639,-0.2180310176965224,1,0,0,3105.7444,1,0,0,1,0,0
iq,38.0,0.8698128559804719,0.8269230769230769,0.9869375907111744,0.4871794871794871,1.1758835713039386,97.55,28.21,-0.4000000000000178,292.71,3.2,0.0,97.55,11.31,0.6411409974155263,12.57,0.93767867352773,0.3749999999999999,104.2,0,62.88,43.34,0.5595375722543511,0.0,8.308250000000001,0.995370370370392,0.0,48.97,0.2638888888889113,0.0,22.55,-0.1898148148147995,0.0,14578.12928,-0.725166433266207,-0.08805114649339613,-0.4063444225246677,-9.340387352985022,-0.5084033595590538,1,0,0,4872.5712,1,0,0,1,0,0
iq,39.0,0.5931651749389747,0.4423076923076923,0.4934687953555872,0.3333333333333333,1.180752930455696,95.89,20.17,0.8205128205128078,293.22,2.6,0.0,95.89,13.827000000000004,0.5683928400497749,12.18,0.7089765580331616,0.3749999999999999,57.9,0,58.03,62.88,-0.5595375722543336,0.0,43.34,0.5601851851852004,0.0,8.308250000000001,0.995370370370392,0.0,48.97,0.2638888888889113,0.0,12838.35296,-0.7304925463923871,-8.358571441854761e-18,-0.8624464540694953,-1.3126989040060475e-14,-0.4713681287961775,1,0,0,4146.8238,1,0,0,1,0,0
iq,40.0,0.8535394629780308,0.7884615384615385,0.6386066763425247,0.5384615384615385,1.191882894231142,46.22,19.29,0.6205128205128136,294.66,16.6,0.3606271777003496,46.22,11.97,0.4822437063271751,11.68,0.7089765580331616,0.3055555555555554,63.0,0,32.754999999999995,58.03,0.3283236994219816,0.0,62.88,-0.5601851851851829,0.0,43.34,0.5601851851852004,0.0,8.308250000000001,0.995370370370392,0.0,8166.08853,-0.725166433266207,0.08805114649339614,-0.782449260117273,9.928606352630974,-0.387286506633325,1,0,0,2698.02935,1,0,0,1,0,0
iq,41.0,0.6582587469487388,0.5,0.8417997097242369,0.1282051282051282,1.239880863012753,31.1,36.48,0.5128205128205154,294.59,21.9,0.2125435540069696,31.1,13.49,0.6660285249353882,11.3,0.7089765580331616,0.4444444444444443,3.0,1,33.79,32.754999999999995,-0.12947976878611428,0.3622047244094498,58.03,0.3287037037037196,0.0,62.88,-0.5601851851851829,0.0,43.34,0.5601851851852004,0.0,10406.45502,-0.7092657606104089,0.1748183089970035,-0.7264733636334002,19.50901295272168,-0.0334577598693802,1,0,0,2754.5608,1,0,0,1,0,0
iq,42.0,0.7396257119609438,0.6153846153846154,0.899854862119012,0.5897435897435899,1.1983753731001523,25.21,11.43,0.9538461538461368,294.01,9.9,0.0,25.21,13.827000000000004,0.6890016272614151,12.28,0.93767867352773,0.4444444444444443,45.2,1,18.32,33.79,-0.08323699421962988,0.21347331583552134,32.754999999999995,-0.1296296296296166,0.3673469387755113,58.03,0.3287037037037196,0.0,62.88,-0.5601851851851829,0.0,4656.904439999999,-0.6830223960375109,0.2590362268988867,-0.8526849695313,26.78685316719314,-0.3386007400241004,1,0,0,1383.8928,1,0,0,1,0,0
iq,43.0,0.902359641985354,0.8461538461538461,1.0,0.717948717948718,1.1856222896074535,49.25,42.27,0.9282051282051352,294.71,23.3,0.0,49.25,13.46,0.731118981525797,12.47,0.7775871926815323,0.3055555555555554,57.9,0,45.760000000000005,18.32,0.25895953757224616,0.0,33.79,-0.0833333333333099,0.2165039929015093,32.754999999999995,-0.1296296296296166,0.3729729729729744,58.03,0.3287037037037196,0.0,13288.79256,-0.6468190268978963,0.33947681331379964,-0.7990597927836787,35.75580085704751,-0.434485315408567,1,0,0,3520.7744,1,0,0,1,0,0
iq,44.0,0.7884458909682668,0.6538461538461537,0.6966618287372995,0.5897435897435899,1.1800573077197307,67.64,32.31,0.7846153846153749,295.27,20.2,0.0,67.64,13.33,0.6545419737723752,12.33,0.8805031446540879,0.4583333333333335,7.1,0,49.975,45.760000000000005,0.41156069364164655,0.0,18.32,0.2592592592592508,0.0,33.79,-0.0833333333333099,0.2198198198198208,32.754999999999995,-0.1296296296296166,0.37894736842105464,12848.67096,-0.6011835798365084,0.4149670633553879,-0.6988116214918105,45.12138283285563,-0.4766495150383509,1,0,0,3969.5142500000006,1,0,0,1,0,0
iq,45.0,0.7396257119609438,0.5384615384615385,0.8417997097242369,0.4615384615384615,1.2234177915949058,51.83,32.82,1.191025641025614,295.28,19.2,0.0,51.83,12.87,0.7655786350148369,12.25,0.8461978273299029,0.5138888888888888,13.5,0,42.325,49.975,0.36531791907514455,0.0,45.760000000000005,0.4120370370370647,0.0,18.32,0.2592592592592508,0.0,33.79,-0.0833333333333099,0.22334096109839954,11585.79225,-0.5467815224335785,0.48440615918880725,-0.7485107481711011,49.60157483641148,-0.1532518760780377,1,0,0,3165.9100000000003,1,0,0,1,0,0
iq,46.0,0.4629780309194466,0.3269230769230769,0.4063860667634248,0.0256410256410256,1.2591264253744618,39.25,4.18,1.191025641025614,294.23,3.6,0.0,39.25,13.37,0.9263903512970232,13.1,0.9834190966266434,0.5416666666666665,0.0,0,21.715,42.325,0.9710982658959626,0.0,49.975,0.3657407407407404,0.0,45.760000000000005,0.4120370370370647,0.0,18.32,0.2592592592592508,0.0,4428.661549,-0.4844061591888074,0.5467815224335785,-0.6631226582407955,51.41071222738389,0.1045828591749645,1,0,0,1491.47306,1,0,0,1,0,0
iq,47.0,0.5768917819365338,0.8076923076923076,0.6966618287372995,0.3076923076923077,1.1517686497904722,55.91,23.03,1.191025641025614,293.06,11.2,0.0,55.91,13.14,0.6736862257107303,11.35,0.994854202401372,0.5138888888888888,23.85,0,39.47,21.715,1.2018497109826785,0.0,42.325,0.97222222222223,0.0,49.975,0.3657407407407404,0.0,45.760000000000005,0.4120370370370647,0.0,9896.81778,-0.41496706335538863,0.601183579836508,-0.5680647467311559,56.52582384503989,-0.6941061922573337,1,0,0,2710.95748,1,0,0,1,0,0
iq,48.0,0.7070789259560618,0.7307692307692307,0.7547169811320746,0.6923076923076923,1.239880863012753,20.65,17.59,1.010256410256401,294.72,14.5,0.0,20.65,12.01,0.5492485881114197,11.58,0.7318467695826189,0.4444444444444443,19.0,0,19.12,39.47,1.0265895953757336,0.0,21.715,1.2032407407407588,0.0,42.325,0.97222222222223,0.0,49.975,0.3657407407407404,0.0,5538.14884,-0.3394768133137998,0.6468190268978964,-0.4335351819161313,69.85362586378174,-0.0334577598693802,1,0,0,1508.3768,1,0,0,1,0,0
iq,49.0,0.5768917819365338,0.5961538461538461,0.5515239477503622,0.358974358974359,1.142957428468244,24.53,-6.503499999999998,0.8923076923076727,293.31,1.7,0.0,24.53,13.827000000000004,0.731118981525797,12.0,0.7089765580331616,0.5833333333333333,0.8,0,9.01325,19.12,0.2682080924855676,0.0,39.47,1.0277777777777874,0.0,21.715,1.2032407407407588,0.0,42.325,0.97222222222223,0.0,842.6385720000004,-0.2590362268988869,0.683022396037511,-0.3152793569707086,64.22065561260503,-0.7629306220944526,1,0,0,619.066063,1,0,0,1,0,0
iq,50.0,0.8535394629780308,0.8653846153846154,0.8417997097242369,0.641025641025641,1.1594204998860913,111.06,77.23,0.5384615384615185,294.52,48.76,0.019163763066202735,111.06,11.97,0.466928304776491,9.65,0.6861063464837045,0.4444444444444443,67.2,1,94.145,9.01325,0.7352601156069499,0.0,19.12,0.2685185185185367,0.0,39.47,1.0277777777777874,0.0,21.715,1.2032407407407588,0.0,26105.35004,-0.17481830899700385,0.7092657606104091,-0.1813377142055176,78.07343153922884,-0.6347634270798996,1,0,0,7570.199449999999,1,0,0,1,0,0
iq,51.0,0.7396257119609438,0.576923076923077,0.4934687953555872,0.641025641025641,1.2324608871624556,3.9,25.97,1.191025641025614,291.09,5.7,0.0,3.9,13.0,0.7694074854025079,12.28,0.8233276157804458,0.4444444444444443,0.0,0,14.935,94.145,0.050867052023127565,0.019247594050744325,9.01325,0.7361111111111238,0.0,19.12,0.2685185185185367,0.0,39.47,1.0277777777777874,0.0,5812.633089999999,-0.08805114649339642,0.7251664332662071,-0.1205366802553236,68.18321630855074,-0.0872513490362171,1,0,0,1025.79554,1,0,0,1,0,0
iq,1.0,0.7070789259560618,0.6923076923076923,0.5515239477503622,0.6153846153846153,1.2500833298069118,59.11,33.27,-0.1538461538461609,296.99,64.6,2.5540069686411098,59.11,6.94,0.6028524935388148,11.0,0.6289308176100624,0.5555555555555556,38.9,0,46.19,14.935,0.8138728323699542,0.0,94.145,0.0509259259259321,0.019520851818989084,9.01325,0.7361111111111238,0.0,19.12,0.2685185185185367,0.0,12222.91512,0.08805114649339575,0.7251664332662071,0.060354396777059,94.2676346843512,0.0399851283539182,1,0,0,4386.202399999999,1,0,0,1,0,0
iq,2.0,0.7884458909682668,0.6346153846153846,0.6095791001451372,0.5641025641025642,1.158724877150126,69.85,13.14,0.0615384615384641,294.35,22.98,0.3571428571428566,69.85,11.09,0.5396764621422419,11.22,0.6174957118353347,0.4027777777777776,59.9,0,41.495,46.19,-0.31907514450867763,2.56517935258092,14.935,0.8148148148148259,0.0,94.145,0.0509259259259321,0.019819819819820512,9.01325,0.7361111111111238,0.0,8986.80012,0.17481830899700354,0.7092657606104091,0.1389648312378985,79.95705866503538,-0.6401420158643649,1,0,0,3417.1132499999994,1,0,0,1,0,0
iq,3.0,0.5768917819365338,0.4423076923076923,0.5805515239477497,0.3333333333333333,1.1870135350793845,149.71,58.71,0.4871794871794838,295.06,24.92,0.6759581881533111,149.71,11.01,0.5492485881114197,10.9,0.5946255002858775,0.3749999999999999,52.0,0,104.21,41.495,-0.28208092485546205,0.35870516185476725,46.19,-0.3194444444444512,2.601597160603366,14.935,0.8148148148148259,0.0,94.145,0.0509259259259321,0.02013729977116773,25662.8037,0.2590362268988865,0.683022396037511,0.2619451616801622,78.70966730925822,-0.4239751885271336,1,0,0,8772.3978,1,0,0,1,0,0
iq,4.0,0.6908055329536208,0.6153846153846154,0.2031930333817124,0.4615384615384615,1.1805210562103745,50.02,55.71,-1.343589743589754,294.59,88.03,2.397212543554003,50.02,5.63,0.294630037331291,9.43,0.3887935963407659,0.3055555555555554,166.9,0,52.865,104.21,-0.12947976878611428,0.6789151356080494,41.495,-0.2824074074073778,0.36379769299023895,46.19,-0.3194444444444512,2.641441441441437,14.935,0.8148148148148259,0.0,15969.76716,0.33947681331379975,0.6468190268978964,0.0274277359987759,83.28599377294093,-0.4731282450811334,1,0,0,4972.481900000001,1,0,0,1,0,0
iq,5.0,0.8535394629780308,0.75,0.7837445573294621,0.8205128205128205,1.204404103478519,87.18,39.75,-1.502564102564115,294.41,80.95,2.6324041811846652,87.18,5.14,0.4305542260936153,9.67,0.5946255002858775,0.3055555555555554,147.8,0,63.465,52.865,-1.3549132947976625,2.407699037620292,104.21,-0.1296296296296166,0.6885536823425028,41.495,-0.2824074074073778,0.36936936936936887,46.19,-0.3194444444444512,2.6837528604118996,15960.4837305,0.41496706335538824,0.601183579836508,0.0,78.52089064491375,-0.2936281305141826,1,0,0,6055.19565,1,0,0,1,0,0
iq,6.0,0.6745321399511798,0.5576923076923077,0.4063860667634248,0.4615384615384615,1.2306058931998811,31.93,7.88,-1.502564102564115,293.41,16.4,1.5296167247386743,31.93,6.17,0.6066813439264864,10.02,0.7318467695826189,0.5416666666666665,3.3,0,19.905,63.465,-1.3736416184970797,2.6439195100612363,52.865,-1.3564814814814543,2.4418811002661887,104.21,-0.1296296296296166,0.6990990990991003,41.495,-0.2824074074073778,0.3752860411899316,4463.2820525,0.484406159188807,0.5467815224335786,0.0,66.67733744708168,-0.1007503498841922,1,0,0,1773.1374,1,0,0,1,0,0
iq,7.0,0.5606183889340928,0.5192307692307693,0.2612481857764873,0.282051282051282,1.2037084807425535,66.84,68.44,-1.4358974358974503,294.44,37.96,2.5400696864111443,66.84,6.04,0.4056666985737533,8.95,0.5946255002858775,0.4444444444444443,83.1,0,67.64,19.905,-1.3736416184970797,1.5363079615048088,63.465,-1.3752314814814497,2.681455190771956,52.865,-1.3564814814814543,2.479279279279276,104.21,-0.1296296296296166,0.710297482837531,20094.37882,0.5467815224335782,0.48440615918880736,0.0185257300832443,62.91707781388666,-0.2988057749399223,1,0,0,6417.6832,1,0,0,1,0,0
iq,8.0,0.5280716029292107,0.4038461538461538,0.2031930333817124,0.3333333333333333,1.150841152809185,16.17,17.29,-1.184615384615393,294.73,34.18,2.1846689895470335,16.17,7.59,0.526275485785393,10.0,0.6174957118353347,0.4444444444444443,38.1,0,16.73,67.64,-1.3736416184970797,2.551181102362197,19.905,-1.3752314814814497,1.5581188997338042,63.465,-1.3752314814814497,2.722522522522519,52.865,-1.3564814814814543,2.518993135011443,5019.570779999999,0.6011835798365077,0.41496706335538874,0.0971442164405666,52.73913108652052,-0.7013260295113897,1,0,0,1553.2132,1,0,0,1,0,0
iq,9.0,0.8047192839707078,0.6923076923076923,0.4644412191581997,0.6153846153846153,1.2419677312206492,47.14,18.58,-0.5025641025641151,295.77,26.96,2.26655052264808,47.14,7.39,0.4554417536134773,9.48,0.6174957118353347,0.3749999999999999,21.1,0,32.86,16.73,-1.1930635838150108,2.1942257217847705,67.64,-1.3752314814814497,2.587400177462283,19.905,-1.3752314814814497,1.5819819819819811,63.465,-1.3752314814814497,2.76613272311213,8064.04192,0.646819026897896,0.33947681331380003,0.3287271299426499,43.36331918340405,-0.0183863087112474,1,0,0,3066.1666,1,0,0,1,0,0
iq,10.0,0.5931651749389747,0.8076923076923076,0.4354136429608122,0.4102564102564102,1.2384896175408222,118.07,80.55,-0.3076923076923215,296.46,83.89,2.4024390243902385,118.07,6.59,0.5779649660189528,10.15,0.6289308176100624,0.3055555555555554,87.1,0,99.31,32.86,-0.7445086705202012,2.276465441819767,16.73,-1.1944444444444249,2.2253771073646793,67.64,-1.3752314814814497,2.6270270270270224,19.905,-1.3752314814814497,1.607322654462244,27323.30172,0.6830223960375107,0.2590362268988867,0.4147716031331796,33.36477382183217,-0.0435194933825482,1,0,0,9344.0779,1,0,0,1,0,0
iq,11.0,0.6419853539462977,0.5961538461538461,0.4354136429608122,0.3846153846153846,1.1914191457404986,74.34,25.12,-0.5948717948718114,295.54,195.2,2.4024390243902385,74.34,8.29,0.5492485881114197,12.1,0.7318467695826189,0.3055555555555554,39.9,0,49.73,99.31,-0.4763005780346687,2.412948381452311,32.86,-0.7453703703703395,2.30878438331854,16.73,-1.1944444444444249,2.259459459459455,67.64,-1.3752314814814497,2.6691075514874143,11837.76594,0.7092657606104088,0.17481830899700404,0.3271902935448099,22.517210852816337,-0.3907742029190355,1,0,0,4679.0957,1,0,0,1,0,0
iq,12.0,0.6094385679414157,0.6346153846153846,0.2902757619738748,0.5897435897435899,1.1659129787551017,90.35,32.51,0.2358974358974266,295.16,32.6,0.4355400696864101,90.35,10.61,0.6219967454771705,11.43,0.7204116638078902,0.3055555555555554,70.8,0,61.42999999999999,49.73,-0.860115606936386,2.412948381452311,99.31,-0.4768518518518378,2.447204968944093,32.86,-0.7453703703703395,2.344144144144141,16.73,-1.1944444444444249,2.295652173913043,14893.779399999998,0.7251664332662068,0.088051146493396,0.6407012057482013,9.980437125140744,-0.5847183159539109,1,0,0,5086.404,1,0,0,1,0,0
iq,13.0,0.5606183889340928,0.5384615384615385,0.0870827285921624,0.2051282051282051,1.2178528097071828,94.06,40.84,-0.8666666666666709,296.08,203.96500000000023,2.7212543554006916,94.06,6.2,0.5492485881114197,10.95,0.7318467695826189,0.3055555555555554,80.0,0,67.45,61.42999999999999,0.0231213872832334,0.4374453193350816,49.73,-0.86111111111108,2.447204968944093,99.31,-0.4768518518518378,2.4846846846846797,32.86,-0.7453703703703395,2.381693363844395,16862.861100000002,0.7304925463923869,8.358571441854761e-18,0.2360780580675912,-1.5425112455698297e-14,-0.1941105074525778,1,0,0,6469.804,1,0,0,1,0,0
