weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_ce,precipitation_amt_mm,precipitation_ground_mm,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,precip_composite,precip_composite_lag1,reanalysis_air_temp_k_lag1,reanalysis_relative_humidity_percent_lag1,precip_composite_lag2,reanalysis_air_temp_k_lag2,reanalysis_relative_humidity_percent_lag2,precip_composite_lag3,reanalysis_air_temp_k_lag3,reanalysis_relative_humidity_percent_lag3,precip_composite_lag4,reanalysis_air_temp_k_lag4,reanalysis_relative_humidity_percent_lag4,precip_temp_interaction,weekofyear_sin,weekofyear_cos,week_temp_interaction,week_humidity_interaction,ndvi_ce_log,temp_binned_low,temp_binned_optimal,temp_binned_high,humidity_precip_interaction,temp_binned_low,temp_binned_optimal,temp_binned_high,temp_binned_low,temp_binned_optimal,temp_binned_high
37.0,0.4141578519121237,0.3653846153846153,0.2612481857764873,0.1794871794871794,1.4562195338979849,72.73,268.69,0.4666666666666527,297.16,73.6,0.41997729852440485,72.73,2.03,0.7942950129223699,6.84,0.5031446540880505,0.9166666666666664,61.3,99,170.71,228.19,0.9433526011560767,0.21513944223107614,299.36,0.8425925925926134,0.36186099942561906,241.575,0.7962962962963067,0.45243619489559317,273.0237500000005,0.9351851851851917,0.29299736302373314,63002.08529999999,-2.184619089208617,-0.5384602446470048,-0.7098365690463698,-20.10251580015485,1.4078875184882937,1,0,0,14339.640000000001,1,0,0,1,0,0
38.0,0.5117982099267697,0.3269230769230769,0.2902757619738748,0.2307692307692307,1.542708627403013,35.03,142.73,0.6769230769230772,297.28,33.83,0.23041997729852554,35.03,2.19,0.8708720206757924,6.99,0.7547169811320752,0.9166666666666664,39.7,54,88.88,170.71,0.6936416184971147,0.4211724530449636,228.19,0.9444444444444425,0.217116599655371,299.36,0.8425925925926134,0.3654292343387487,241.575,0.7962962962963067,0.4570758863170255,33191.14779999999,-2.2335949667206214,-0.2712075305744779,-0.8032389747580727,-9.923784885420789,1.92495944921017,1,0,0,7317.4904,1,0,0,1,0,0
39.0,0.3816110659072416,0.3461538461538461,0.4934687953555872,0.4102564102564102,1.545259244101553,82.87,248.12,0.4615384615384525,297.06,55.8,0.3439273552780942,82.87,1.86,0.6870872020675792,6.23,0.5031446540880505,0.9166666666666664,123.6,80,165.495,88.88,0.8971098265896094,0.23107569721115642,170.71,0.6944444444444425,0.4250430786904085,228.19,0.9444444444444425,0.21925754060324876,299.36,0.8425925925926134,0.36917667740990556,59589.31085,-2.25,-4.133182947122316e-16,-0.7291765825797292,-1.530747266594234e-14,1.9397644267621532,1,0,0,13790.69835,1,0,0,1,0,0
40.0,0.3002441008950366,0.3269230769230769,0.2902757619738748,0.3076923076923077,1.443466450405286,180.49650000000017,429.74,0.7538461538461426,296.54,124.4,0.0,179.61292500000013,2.8,0.713889154781277,6.29,0.5717552887364203,0.847222222222222,24.7,102,304.67646250000007,165.495,0.6843930635838282,0.34490608992601124,88.88,0.8981481481481534,0.23319931074095462,170.71,0.6944444444444425,0.42923433874710043,228.19,0.9444444444444425,0.22150600644594287,106623.38437650002,-2.2335949667206214,0.2712075305744772,-0.8315885856318828,9.495879670514364,1.3290555697086304,1,0,0,24002.411715750008,1,0,0,1,0,0
41.0,0.5117982099267697,0.2115384615384615,0.2902757619738748,0.2564102564102564,1.72217929328208,33.26,288.9,0.7435897435897418,296.92,28.3,0.0,33.26,2.34,0.7808940365655217,5.5,0.445969125214408,0.9166666666666664,25.0,127,161.07999999999998,304.67646250000007,0.9017341040462701,0.0,165.495,0.6851851851851917,0.34807581849511887,88.88,0.8981481481481534,0.23549883990719367,170.71,0.6944444444444425,0.433636097275126,63813.06767999999,-2.184619089208617,0.5384602446470039,-0.8096573365685201,19.14525314300459,2.911235380172587,1,0,0,12886.399999999998,1,0,0,1,0,0
42.0,0.5117982099267697,0.4038461538461538,0.3773584905660373,0.2307692307692307,1.2306058931998813,25.94,181.38,0.805128205128206,296.61,18.5,0.0,25.94,2.69,0.6851727768737441,6.31,0.445969125214408,0.763888888888889,15.5,73,103.66,161.07999999999998,0.9526011560693631,0.0,304.67646250000007,0.9027777777777963,0.0,165.495,0.6851851851851917,0.35150812064965303,88.88,0.8981481481481534,0.23791385877527257,40532.1984,-2.1037865460421834,0.7978609958457048,-0.8010610360941294,27.694641678022027,-0.10075034988419229,1,0,0,8095.846,1,0,0,1,0,0
43.0,0.3327908868999186,0.4038461538461538,0.4063860667634248,0.3846153846153846,1.4409158337067465,32.09,164.89,0.4871794871794838,296.9,36.5,0.19750283768445048,32.09,2.13,0.7617497846271659,6.93,0.6975414522584331,0.847222222222222,26.7,68,98.49,103.66,0.9942196531792222,0.0,161.07999999999998,0.9537037037036933,0.0,304.67646250000007,0.9027777777777963,0.0,165.495,0.6851851851851917,0.3551128039847658,37546.2625,-1.9922760577197227,1.045627137098478,-0.6540826995781989,38.12588903447073,1.313205626103666,1,0,0,8080.1196,1,0,0,1,0,0
44.0,0.2351505288852725,0.1153846153846153,0.1451378809869374,0.1025641025641025,1.5438679986296222,180.49650000000017,308.97,0.3589743589743553,296.87,92.4,0.40522133938706145,179.61292500000013,2.09,0.6756006509045662,6.13,0.5717552887364203,0.763888888888889,54.6,64,244.29146250000008,98.49,0.7398843930635995,0.19806488332384836,103.66,0.9953703703703921,0.0,161.07999999999998,0.9537037037036933,0.0,304.67646250000007,0.9027777777777963,0.0,81008.33881837502,-1.8517136982607283,1.2781456801450983,-0.5687637188375069,47.64359030834196,1.9316920165215103,1,0,0,20488.72495987501,1,0,0,1,0,0
45.0,0.5117982099267697,0.25,0.4644412191581997,0.3076923076923077,1.3071243941560726,121.65,237.77,0.20512820512819438,296.94,89.5,0.5471055618615223,121.65,1.79,0.6219967454771705,6.46,0.3773584905660377,0.763888888888889,81.5,55,179.71,244.29146250000008,0.5549132947977128,0.40637450199203295,98.49,0.7407407407407491,0.19988512349224682,103.66,0.9953703703703921,0.0,161.07999999999998,0.9537037037036933,0.0,60809.17309999999,-1.6841491833849775,1.492025981041789,-0.474543701363119,56.44500066945649,0.4398643944129394,1,0,0,15296.915200000001,1,0,0,1,0,0
46.0,0.3002441008950366,0.1346153846153846,0.3773584905660373,0.1282051282051282,1.4900731737149662,18.07,153.94,0.3897435897435872,296.42,36.1,0.06923950056753735,18.07,2.07,0.6909160524552502,6.67,0.5717552887364203,0.763888888888889,8.7,67,86.005,179.71,0.46242774566474315,0.5486624928856014,244.29146250000008,0.555555555555575,0.4101091326823677,98.49,0.7407407407407491,0.2018561484918803,103.66,0.9953703703703921,0.0,33953.7,-1.49202598104179,1.684149183384977,-0.4658586594780697,60.56200463452377,1.613847963323372,1,0,0,6958.6645499999995,1,0,0,1,0,0
47.0,0.5117982099267697,0.4807692307692307,0.5515239477503622,0.4358974358974358,1.5538385911784591,110.03,279.19,-0.3230769230769228,296.18,143.4,0.6708286038592514,110.03,1.7,0.487986981908682,6.21,0.3201829616923957,0.763888888888889,71.3,84,194.61,86.005,0.6242774566474137,0.0694365395560619,179.71,0.4629629629629617,0.553704767375073,244.29146250000008,0.555555555555575,0.41415313225058126,98.49,0.7407407407407491,0.20392616466451935,68231.05656,-1.2781456801451008,1.851713698260727,-0.2487480090398248,70.94943907869211,1.9893842587286314,1,0,0,16777.3281,1,0,0,1,0,0
48.0,0.3816110659072416,0.3846153846153846,0.3193033381712623,0.2564102564102564,1.5712291595775936,0.0,175.77,0.01538461538460138,295.49,57.1,0.0,0.0,2.01,0.4554417536134773,5.69,0.251572327044025,0.6944444444444445,29.8,85,87.885,194.61,0.013872832369947201,0.6727376209447925,86.005,0.6250000000000088,0.07007466973004066,179.71,0.4629629629629617,0.5591647331786554,244.29146250000008,0.555555555555575,0.41840023439789237,36816.95997,-1.0456271370984787,1.9922760577197227,-0.2618906405044379,70.85419117276986,2.089129928691434,1,0,0,7032.5577,1,0,0,1,0,0
49.0,0.3978844589096826,0.3846153846153846,0.0290275761973875,0.0,1.576098518729351,22.35,157.7,-0.5282051282051468,295.17,115.77,0.30874006810442767,22.35,1.89,0.2793146357806069,5.94,0.1829616923956544,0.6111111111111109,48.2,67,90.02499999999999,87.885,0.2682080924855699,0.0,194.61,0.013888888888893763,0.6789201608271113,86.005,0.6250000000000088,0.07076566125290068,179.71,0.4629629629629617,0.5648989159097589,34929.4385,-0.7978609958457057,2.1037865460421834,-0.1282721152557482,77.62504846774313,2.116860921781109,1,0,0,7473.875499999999,1,0,0,1,0,0
50.0,0.3978844589096826,0.25,0.4354136429608122,0.3076923076923077,1.3509486265218913,152.94,305.85,-0.5846153846154105,295.54,158.72,0.6367763904653816,152.94,1.7,0.3118598640758109,5.01,0.1257861635220123,0.6944444444444445,97.6,73,229.395,90.02499999999999,-0.16184971098263556,0.309618668184406,87.885,0.2685185185185367,0.0,194.61,0.013888888888893763,0.6856148491879354,86.005,0.6250000000000088,0.07149135657779138,77496.54392999999,-0.538460244647005,2.184619089208617,-0.0815564091527319,83.41361153507212,0.7354082910347288,1,0,0,19707.32445,1,0,0,1,0,0
51.0,0.1700569568755085,0.0769230769230769,0.5224963715529747,0.3076923076923077,1.4835806948459562,16.76,189.32,-0.09743589743589719,295.03,10.2,0.0,16.76,1.97,0.3616349191155356,5.54,0.3773584905660377,0.6944444444444445,18.9,89,103.04,229.395,-0.25895953757224843,0.6385885031303369,90.02499999999999,-0.16203703703701203,0.31246410109132766,87.885,0.2685185185185367,0.0,194.61,0.013888888888893763,0.6926457661881059,41133.55008,-0.2712075305744781,2.2335949667206214,-0.0628787251593701,78.09640712529391,1.5747138004372538,1,0,0,8106.156800000001,1,0,0,1,0,0
52.0,0.3978844589096826,0.0,0.2902757619738748,0.1282051282051282,1.4861313115444958,0.0,141.01,0.07692307692306552,295.22,12.8,0.0,0.0,2.13,0.3348329664018377,6.04,0.251572327044025,0.6111111111111109,29.7,68,70.505,103.04,0.18034682080927855,0.0,229.395,-0.2592592592592508,0.644457208500863,90.02499999999999,-0.16203703703701203,0.3155452436194904,87.885,0.2685185185185367,0.0,29541.03096,1.447310384708973e-15,2.25,3.771931659974543e-16,78.42,1.59010832211646,1,0,0,5529.0021,1,0,0,1,0,0
52.0,0.5117982099267697,0.4807692307692307,0.4063860667634248,0.358974358974359,1.3351811778400093,38.34,56.98,0.0,295.64,27.24,0.0,38.34,2.86,0.6181678950894994,7.3,0.5717552887364203,0.6111111111111109,23.85,59,47.66,70.505,0.2913294797687861,0.0,103.04,0.1805555555555838,0.0,229.395,-0.2592592592592508,0.6508120649651985,90.02499999999999,-0.16203703703701203,0.31878113096982263,15347.026199999998,1.447310384708973e-15,2.25,3.588233689521264e-16,80.3,0.6301940207206987,1,0,0,3827.0979999999995,1,0,0,1,0,0
1.0,0.5117982099267697,0.0769230769230769,0.3773584905660373,0.282051282051282,1.3296161959522865,45.39,161.67,-0.24615384615385713,295.1,17.72,0.03405221339387081,45.39,2.43,0.265913659423758,5.47,0.1257861635220123,0.6111111111111109,16.2,56,103.53,47.66,0.0,0.0,70.505,0.29166666666666374,0.0,103.04,0.1805555555555838,0.0,229.395,-0.2592592592592508,0.6574860826252588,37870.9782,0.2712075305744768,2.2335949667206214,0.0562236776060054,80.01233525230315,0.5927626764857218,1,0,0,8344.518,1,0,0,1,0,0
2.0,0.0724165988608624,0.173076923076923,0.3483309143686497,0.2307692307692307,1.709889958280025,0.0,156.47,-0.3794871794871866,294.12,12.6,0.0,0.0,1.7,0.1701923997319804,5.73,0.057175528873642,0.3055555555555554,20.6,77,78.235,103.53,0.023121387283233652,0.034149117814456655,47.66,0.0,0.0,70.505,0.29166666666666374,0.0,103.04,0.1805555555555838,0.0,32692.21592,0.5384602446470048,2.184619089208617,0.0997813050527857,74.71397285093471,2.847053944766818,1,0,0,6020.18325,1,0,0,1,0,0
3.0,0.1863303498779495,0.173076923076923,0.3483309143686497,0.1794871794871794,1.3759910450166448,47.16,197.91,-0.6769230769230776,294.41,20.62,0.11464245175936545,47.16,2.2,0.1548769981812956,6.89,0.251572327044025,0.4583333333333335,27.2,75,122.535,78.235,-0.07861271676298741,0.0,103.53,0.023148148148144573,0.03446295232624949,47.66,0.0,0.0,70.505,0.29166666666666374,0.0,45478.75409999999,0.7978609958457052,2.1037865460421834,0.1086937397693467,76.02617069275108,0.9000152443935606,1,0,0,9963.32085,1,0,0,1,0,0
4.0,0.3816110659072416,0.0384615384615384,0.3483309143686497,0.2307692307692307,1.2890382030209728,0.0,97.06,-0.8820512820513017,293.7,40.75,0.0,0.0,1.77,0.1357327462429405,6.41,0.057175528873642,0.4583333333333335,8.6,47,48.53,122.535,-0.3653179190751302,0.11496869664200446,78.235,-0.07870370370368454,0.0,103.53,0.023148148148144573,0.03480278422273802,47.66,0.0,0.0,20208.66848,1.045627137098479,1.9922760577197223,0.1070566469629617,70.54428156379123,0.31499457539957243,1,0,0,3866.3851,1,0,0,1,0,0
5.0,0.5117982099267697,0.3461538461538461,0.4644412191581997,0.3076923076923077,1.4230615168169685,0.0,104.58,-1.2974358974359206,290.98650000000004,14.9,0.0,0.0,2.0,0.0,5.64,0.0,0.2222222222222219,18.0,50,52.29,48.53,-0.5595375722543385,0.0,122.535,-0.3657407407407229,0.11602527283170701,78.235,-0.07870370370368454,0.0,103.53,0.023148148148144573,0.0351596835628482,21725.34462,1.2781456801451005,1.851713698260727,0.0432605233112711,57.77346738573468,1.2014641215294564,1,0,0,3670.7580000000003,1,0,0,1,0,0
6.0,0.4141578519121237,0.4807692307692307,0.4934687953555872,0.4102564102564102,1.318949980667484,0.0,77.31,-1.2820512820512897,290.98650000000004,4.7,0.0,0.0,1.91,0.0,7.39,0.0,0.0,2.9,42,38.655,52.29,-0.869364161849715,0.0,48.53,-0.5601851851851829,0.0,122.535,-0.3657407407407229,0.11716937354988508,78.235,-0.07870370370368454,0.0,16054.89039,1.492025981041789,1.6841491833849775,0.0542870524595048,51.410712227383904,0.5205793165667497,1,0,0,2654.98002,1,0,0,1,0,0
7.0,0.3490642799023596,0.3269230769230769,0.3193033381712623,0.358974358974359,1.3632379615239463,18.66,77.74,-0.9487179487179661,292.73,18.64,0.0,18.66,2.57,0.0285249353881492,7.51,0.1829616923956544,0.2222222222222219,24.8,28,48.2,38.655,-0.9156069364161823,0.0,52.29,-0.8703703703703658,0.0,48.53,-0.5601851851851829,0.0,122.535,-0.3657407407407229,0.11837093466158935,17837.95552,1.6841491833849775,1.4920259810417895,0.1539060653069559,50.56310269086064,0.8165654582756563,1,0,0,3675.25,1,0,0,1,0,0
8.0,0.5117982099267697,0.4230769230769231,0.1741654571843248,0.2051282051282051,1.2915888197195127,23.9,87.84,-1.502564102564115,290.98650000000004,8.7,0.0,23.9,2.71,0.0,6.9,0.1257861635220123,0.1527777777777774,0.0,37,55.870000000000005,48.2,-0.6612716763005595,0.0,38.655,-0.916666666666655,0.0,52.29,-0.8703703703703658,0.0,48.53,-0.5601851851851829,0.0,20318.64852,1.851713698260727,1.2781456801451008,0.0,41.04267795132601,0.3327101534764634,1,0,0,4036.6075000000005,1,0,0,1,0,0
9.0,0.2188771358828315,0.3269230769230769,0.4063860667634248,0.282051282051282,1.3630060872786245,0.0,67.76,-0.8256410256410378,293.31,8.3,0.0,0.0,2.79,0.1567914233751315,7.43,0.1829616923956544,0.388888888888889,40.1,37,33.88,55.870000000000005,-1.2531791907514531,0.0,48.2,-0.662037037037012,0.0,38.655,-0.916666666666655,0.0,52.29,-0.8703703703703658,0.0,14112.91728,1.9922760577197223,1.0456271370984793,0.2225229802688708,35.98351521134901,0.8150409737763096,1,0,0,2623.3284000000003,1,0,0,1,0,0
10.0,0.1863303498779495,0.3269230769230769,0.2902757619738748,0.4615384615384615,1.2034766064972318,0.0,48.1,-0.6256410256410436,292.42,0.6,0.0,0.0,2.49,0.1491337225997894,7.51,0.1829616923956544,0.388888888888889,0.0,27,24.05,33.88,-0.5132947976878361,0.0,55.870000000000005,-1.2546296296296253,0.0,48.2,-0.662037037037012,0.0,38.655,-0.916666666666655,0.0,10029.6196,2.1037865460421834,0.7978609958457048,0.3044031937157654,25.421624352079373,-0.30053232136076025,1,0,0,1724.1445,1,0,0,1,0,0
11.0,0.1375101708706265,0.3269230769230769,0.5805515239477497,0.5897435897435899,1.0687576699652708,5.5,26.82,-0.7641025641025734,292.76,5.5,0.0,5.5,3.0,0.1357327462429405,7.34,0.3773584905660377,0.388888888888889,8.4,12,16.16,24.05,-0.3560693641618438,0.0,33.88,-0.5138888888888586,0.0,55.870000000000005,-1.2546296296296253,0.0,48.2,-0.662037037037012,0.0,6076.95696,2.184619089208617,0.5384602446470055,0.26618871339239,17.90081168870934,-1.3644803723039909,1,0,0,1208.768,1,0,0,1,0,0
12.0,0.5280716029292107,0.3076923076923077,0.4063860667634248,0.3333333333333333,1.2285190249919853,5.24,35.04,-0.4307692307692501,293.23,3.1,0.0,5.24,2.84,0.2850579113621138,7.67,0.3201829616923957,0.4583333333333335,0.0,15,20.14,16.16,-0.5132947976878361,0.0,24.05,-0.3564814814814721,0.0,33.88,-0.5138888888888586,0.0,55.870000000000005,-1.2546296296296253,0.0,7783.542,2.2335949667206214,0.2712075305744768,0.3950045781751415,8.912482138078582,-0.11596106966374757,1,0,0,1489.1516,1,0,0,1,0,0
13.0,0.3816110659072416,0.0576923076923076,0.2902757619738748,0.2307692307692307,1.1839991698902013,15.91,63.36,-0.4512820512820519,294.38,8.9,0.0,15.91,2.31,0.298458887718962,6.9,0.3201829616923957,0.5416666666666665,7.9,22,39.635,20.14,-0.1988439306358164,0.0,16.16,-0.5138888888888586,0.0,24.05,-0.3564814814814721,0.0,33.88,-0.5138888888888586,0.0,14654.47875,2.25,-3.6182759617724325e-16,0.3902903379343235,-1.2689695828598341e-14,-0.44676272871441663,1,0,0,3127.5978499999997,1,0,0,1,0,0
14.0,0.5117982099267697,0.25,0.4063860667634248,0.4102564102564102,1.3217324716113454,18.76,31.63,-0.6153846153846427,293.27,16.2,0.0,18.76,2.59,0.2735713601991,6.03,0.1829616923956544,0.4583333333333335,30.8,8,25.195,39.635,-0.15722543352599233,0.0,20.14,-0.19907407407405037,0.0,16.16,-0.5138888888888586,0.0,24.05,-0.3564814814814721,0.0,8274.60662,2.2335949667206214,-0.27120753057447655,0.3269655120779846,-9.087260324448794,0.5394658812200168,1,0,0,1899.4510500000001,1,0,0,1,0,0
15.0,0.3490642799023596,0.3269230769230769,0.1161103047895499,0.1282051282051282,1.304573777457533,75.59,102.81,-0.846153846153869,292.41,12.76,0.0,75.59,3.6,0.2314540059347181,6.67,0.251572327044025,0.4583333333333335,19.8,15,89.2,25.195,-0.30982658959535897,0.0,39.635,-0.15740740740738662,0.0,20.14,-0.19907407407405037,0.0,16.16,-0.5138888888888586,0.0,28154.697120000004,2.184619089208617,-0.5384602446470044,0.2366121896821197,-17.623205518135737,0.42235957718195793,1,0,0,6568.688,1,0,0,1,0,0
16.0,0.4467046379170056,0.3269230769230769,0.3773584905660373,0.1794871794871794,1.3794691586964718,0.0,30.73,0.0871794871794665,294.52,2.0,0.0,0.0,3.2,0.5224466353977218,7.49,0.5031446540880505,0.6944444444444445,9.2,17,15.365,89.2,-0.5410404624277305,0.0,25.195,-0.31018518518516536,0.0,39.635,-0.15740740740738662,0.0,20.14,-0.19907407407405037,0.0,6437.166749999999,2.1037865460421834,-0.7978609958457047,0.5518420470870609,-26.733662434136747,0.9226400621220398,1,0,0,1158.36735,1,0,0,1,0,0
17.0,0.4141578519121237,0.3076923076923077,0.3773584905660373,0.2307692307692307,1.3173268609502315,10.2,35.11,-0.07179487179489442,294.2,5.35,0.0,10.2,2.73,0.48032928113334,7.39,0.445969125214408,0.6111111111111109,4.1,10,22.655,15.365,0.2774566473988564,0.0,89.2,-0.5416666666666462,0.0,25.195,-0.31018518518516536,0.0,39.635,-0.15740740740738662,0.0,8264.56848,1.9922760577197223,-1.045627137098479,0.4703326628410188,-34.761293268873885,0.5095437452248122,1,0,0,1694.594,1,0,0,1,0,0
18.0,0.3978844589096826,0.3461538461538461,0.3193033381712623,0.358974358974359,1.3395867885011234,88.2,107.59,0.10769230769229758,295.42,13.3,0.0,88.2,2.09,0.7751507609840148,9.21,0.6975414522584331,0.6111111111111109,0.5,9,97.895,22.655,0.18034682080927855,0.0,15.365,0.2777777777777875,0.0,89.2,-0.5416666666666462,0.0,25.195,-0.31018518518516536,0.0,30473.88939,1.8517136982607272,-1.2781456801451,0.4919884510054449,-44.69533427280732,0.6597166900873385,1,0,0,7702.3786,1,0,0,1,0,0
19.0,0.5117982099267697,0.3653846153846153,0.0580551523947749,0.0769230769230769,1.2403446115033967,46.5,61.57,-0.087179487179496,294.57,14.28,0.0,46.5,2.59,0.5320187613668997,7.63,0.5717552887364203,0.5416666666666665,73.1,11,54.035,97.895,0.36069364161850453,0.0,22.655,0.1805555555555838,0.0,15.365,0.2777777777777875,0.0,89.2,-0.5416666666666462,0.0,17063.3559,1.6841491833849778,-1.4920259810417886,0.3933155002288921,-50.60289005035506,-0.030106357446532974,1,0,0,4123.41085,1,0,0,1,0,0
20.0,0.5117982099267697,0.4230769230769231,0.3773584905660373,0.3076923076923077,1.215534067253965,33.82,72.85,0.3333333333333232,295.27,22.1,0.0,33.82,3.19,0.6985737532305923,7.33,0.6289308176100624,0.763888888888889,14.3,20,53.335,54.035,0.20809248554915544,0.0,97.895,0.361111111111115,0.0,22.655,0.1805555555555838,0.0,15.365,0.2777777777777875,0.0,18328.848979999995,1.492025981041789,-1.6841491833849778,0.4519712739651714,-57.33592330990635,-0.21119006878774163,1,0,0,4085.461,1,0,0,1,0,0
21.0,0.5117982099267697,0.3846153846153846,0.3483309143686497,0.3076923076923077,1.3106025078358996,15.26,39.1,0.4461538461538511,296.21,18.64,0.0,15.26,2.21,0.8057815640853836,6.74,0.6289308176100624,0.9166666666666664,8.2,13,27.18,53.335,0.5225433526011576,0.0,54.035,0.2083333333333538,0.0,97.895,0.361111111111115,0.0,22.655,0.1805555555555838,0.0,9585.9974,1.2781456801451005,-1.851713698260727,0.410974971457101,-65.60827378904229,0.46367963212757785,1,0,0,2166.7896,1,0,0,1,0,0
22.0,0.3653376729048006,0.2307692307692307,0.1741654571843248,0.1025641025641025,1.0520627243021017,2.16,23.89,0.7076923076923091,296.24,6.6,0.0,2.16,3.26,0.8096104144730547,6.57,0.6289308176100624,0.847222222222222,5.9,11,13.025,27.18,0.6473988439306649,0.0,53.335,0.5231481481481446,0.0,54.035,0.2083333333333538,0.0,97.895,0.361111111111115,0.0,5221.548889999999,1.0456271370984802,-1.9922760577197214,0.3813340069507221,-68.50773270478884,-1.505579821606071,1,0,0,1007.7442500000001,1,0,0,1,0,0
23.0,0.3816110659072416,0.3461538461538461,0.0290275761973875,0.0769230769230769,1.233388384143743,100.35,125.28,0.3538461538461543,296.43,24.8,0.05107832009080675,100.35,2.5,0.713889154781277,7.56,0.6975414522584331,0.6944444444444445,56.8,16,112.815,13.025,0.8971098265896094,0.0,27.18,0.6481481481481709,0.0,53.335,0.5231481481481446,0.0,54.035,0.2083333333333538,0.0,35343.83402999999,0.7978609958457055,-2.1037865460421834,0.2443921353820077,-75.50256159684724,-0.08050946577809731,1,0,0,9109.81125,1,0,0,1,0,0
24.0,0.5117982099267697,0.3846153846153846,0.1741654571843248,0.1282051282051282,1.310138759345256,115.14,141.0,0.5589743589743494,296.54,30.1,0.0,115.14,2.39,0.6736862257107303,6.84,0.445969125214408,0.847222222222222,17.6,11,128.07,112.815,0.6381502890173434,0.05122367672168552,13.025,0.8981481481481534,0.0,27.18,0.6481481481481709,0.0,53.335,0.5231481481481446,0.0,40019.2347,0.5384602446470046,-2.184619089208617,0.1831602037955237,-77.43260993972766,0.46050792122330847,1,0,0,10213.582499999999,1,0,0,1,0,0
25.0,0.5117982099267697,0.2692307692307693,0.0580551523947749,0.2307692307692307,1.1916510199858203,96.93,113.12,0.010256410256400787,296.42,81.61,0.41543700340522194,96.93,1.94,0.5798793912127886,5.89,0.3773584905660377,0.6944444444444445,60.6,7,105.025,128.07,0.7861271676300844,0.0,112.815,0.638888888888885,0.05169442848937478,13.025,0.8981481481481534,0.0,27.18,0.6481481481481709,0.0,32410.694310000003,0.2712075305744768,-2.2335949667206214,0.0676978975255984,-83.3478370692726,-0.38903018511515214,1,0,0,8817.899,1,0,0,1,0,0
26.0,0.5117982099267697,0.3653846153846153,0.2902757619738748,0.2051282051282051,1.3783097874698627,17.32,52.15,0.49743589743588495,296.62,25.74,0.10783200908059107,17.32,2.34,0.8153536900545615,5.33,0.445969125214408,1.0,5.4,17,34.735,105.025,0.33294797687862765,0.4166192373363692,128.07,0.7870370370370559,0.0,112.815,0.638888888888885,0.05220417633410758,13.025,0.8981481481481534,0.0,12516.555149999997,-7.236551923544865e-16,-2.25,-2.3880736158929717e-16,-81.25,0.9151048007581101,1,0,0,2822.21875,1,0,0,1,0,0
27.0,0.4629780309194466,0.4230769230769231,0.3483309143686497,0.3333333333333333,1.150841152809185,73.3,106.03,0.12820512820512867,295.92,55.1,0.05675368898978432,73.3,2.36,0.6162534698956637,5.73,0.3773584905660377,0.6944444444444445,36.6,14,89.66499999999999,34.735,0.6936416184971147,0.10813887307911291,105.025,0.333333333333345,0.4204480183802418,128.07,0.7870370370370559,0.0,112.815,0.638888888888885,0.052739525344272856,28815.1945,-0.2712075305744763,-2.2335949667206214,-0.0729760386886114,-80.21087702712276,-0.7013260295113897,1,0,0,7244.931999999999,1,0,0,1,0,0
28.0,0.3816110659072416,0.3846153846153846,0.2031930333817124,0.1282051282051282,1.3620785902973374,29.53,66.08,0.28205128205126007,296.39,58.2,0.1759364358683316,29.53,2.5,0.5913659423758016,6.67,0.5717552887364203,0.763888888888889,17.5,13,47.805,89.66499999999999,0.3930635838150422,0.056915196357427394,34.735,0.6944444444444425,0.10913268236645689,105.025,0.333333333333345,0.42459396751740186,128.07,0.7870370370370559,0.0,16522.92585,-0.5384602446470041,-2.184619089208617,-0.1585565943304522,-79.47158775632236,0.8089404412262603,1,0,0,3912.8392499999995,1,0,0,1,0,0
29.0,0.4955248169243286,0.3461538461538461,0.4354136429608122,0.358974358974359,1.144348673940175,96.36,129.43,0.29230769230769016,296.86,66.52,0.410896708286039,96.36,2.0,0.4822437063271751,5.47,0.3773584905660377,0.5416666666666665,56.2,15,112.895,47.805,0.527167630057836,0.17643710870802515,89.66499999999999,0.3935185185185279,0.05743825387708212,34.735,0.6944444444444425,0.11020881670533725,105.025,0.333333333333345,0.42894813946674604,35834.77365,-0.7978609958457052,-2.1037865460421834,-0.2362907386290126,-78.46656308616001,-0.752028406710225,1,0,0,9474.1484,1,0,0,1,0,0
30.0,0.3165174938974776,0.4230769230769231,0.6966618287372995,0.3333333333333333,1.4392927139894938,8.53,70.05,0.44102564102562103,296.47,32.44,0.07604994324631172,8.53,2.47,0.7502632334641528,6.53,0.5717552887364203,0.847222222222222,19.9,30,39.29,112.895,0.5549132947977128,0.41206602162777484,47.805,0.5277777777778051,0.17805858701895477,89.66499999999999,0.3935185185185279,0.05800464037122967,34.735,0.6944444444444425,0.11133899794901948,15481.295639999998,-1.045627137098478,-1.9922760577197227,-0.335326191726965,-71.69537439714043,1.3031046837292874,1,0,0,3181.3113,1,0,0,1,0,0
