city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_ce,precipitation_amt_mm,precipitation_ground_mm,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,precip_composite,precip_composite_lag1,reanalysis_air_temp_k_lag1,reanalysis_relative_humidity_percent_lag1,precip_composite_lag2,reanalysis_air_temp_k_lag2,reanalysis_relative_humidity_percent_lag2,precip_composite_lag3,reanalysis_air_temp_k_lag3,reanalysis_relative_humidity_percent_lag3,precip_composite_lag4,reanalysis_air_temp_k_lag4,reanalysis_relative_humidity_percent_lag4,precip_temp_interaction,weekofyear_sin,weekofyear_cos,week_temp_interaction,week_humidity_interaction
sj,13.0,0.3327908868999186,0.3269230769230769,0.0290275761973875,0.0769230769230769,0.1418142884388078,33.72,46.1,0.4740599714421775,294.38,25.2,76.78,33.72,2.53,0.5645639896621039,7.8,0.6289308176100624,0.6944444444444445,7.6,8,39.91,27.814999999999998,298.45,75.44,14.26,299.02,74.03,16.59,299.11,75.01,16.935,298.32,78.13,12663.241359999998,1.0,-1.6081226496766366e-16,0.4740599714421775,-1.2347165704217216e-14
sj,14.0,0.3327908868999186,0.3076923076923077,0.3773584905660373,0.282051282051282,0.001606888520079977,90.68,101.9,0.2855782960495034,293.27,36.3,76.21,90.68,2.07,0.2716569350052649,6.01,0.251572327044025,0.5416666666666665,40.2,3,96.29,39.91,298.76,76.78,27.814999999999998,298.45,75.44,14.26,299.02,74.03,16.59,299.11,75.01,29341.45452,0.992708874098054,-0.1205366802553229,0.2834961087381433,-9.186100402258157
sj,15.0,0.1863303498779495,0.25,0.4354136429608122,0.4615384615384615,0.3004162722389134,13.09,44.56,0.4435982865302256,293.38,1.2,73.3,13.09,3.07,0.4228965253182733,7.63,0.5717552887364203,0.388888888888889,3.3,13,28.825000000000003,96.29,297.78,76.21,39.91,298.76,76.78,27.814999999999998,298.45,75.44,14.26,299.02,74.03,10484.77745,0.9709418174260521,-0.23931566428755752,0.43070812653073987,-17.541838192277964
sj,16.0,0.4141578519121237,0.3269230769230769,0.1451378809869374,0.1025641025641025,0.3340380378105732,0.0,6.49,0.6092336982389386,294.51,2.22,74.83,0.0,3.0,0.6794295012922372,8.01,0.6289308176100624,0.6944444444444445,1.8,4,3.245,28.825000000000003,298.55,73.3,96.29,297.78,76.21,39.91,298.76,76.78,27.814999999999998,298.45,75.44,1359.90162,0.9350162426854149,-0.35460488704253545,0.5696434034447122,-26.535083697392928
sj,17.0,0.3327908868999186,0.2884615384615384,0.1161103047895499,0.0256410256410256,0.4979731292530799,69.7,77.97,0.5502141837220407,295.49,63.1,81.11,69.7,3.36,0.5147889346223798,7.43,0.7547169811320752,0.5416666666666665,163.1,1,73.83500000000001,3.245,299.34,74.83,28.825000000000003,298.55,73.3,96.29,297.78,76.21,39.91,298.76,76.78,22572.72078,0.8854560256532099,-0.4647231720437685,0.4871904643765432,-37.69369648447007
sj,18.0,0.3653376729048006,0.2692307692307693,0.2322206095790999,0.1794871794871794,0.3106187390330722,93.03,121.42,0.4797715373631623,295.47,63.81,82.08,93.03,2.21,0.3884368718292334,5.47,0.251572327044025,0.6111111111111109,79.8,10,107.225,73.83500000000001,299.02,81.11,3.245,299.34,74.83,28.825000000000003,298.55,73.3,96.29,297.78,76.21,33733.158339999994,0.8229838658936566,-0.5680647467311556,0.3948442345648782,-46.62675441169325
sj,19.0,0.2026037428803905,0.1923076923076923,0.2322206095790999,0.3076923076923077,0.17056669485871,9.83,19.94,0.599714421703953,295.54,40.3,79.19,9.83,2.77,0.6028524935388148,6.77,0.445969125214408,0.763888888888889,20.5,8,14.885000000000002,107.225,298.78,82.08,73.83500000000001,299.02,81.11,3.245,299.34,74.83,28.825000000000003,298.55,73.3,5063.13929,0.7485107481711013,-0.663122658240795,0.4488926904786252,-52.512683306088555
sj,20.0,0.3002441008950366,0.2692307692307693,0.5515239477503622,0.4871794871794871,0.2756057279894816,6.8,27.86,0.8529271775345096,296.18,8.4,76.76,6.8,3.17,0.9225615009093522,7.67,0.6289308176100624,0.9166666666666664,0.3,13,17.33,14.885000000000002,299.47,79.19,107.225,298.78,82.08,73.83500000000001,299.02,81.11,3.245,299.34,74.83,6476.81772,0.6631226582407952,-0.7485107481711012,0.5655953372525027,-57.45568502961373
sj,21.0,0.3978844589096826,0.2884615384615384,0.0290275761973875,0.0769230769230769,0.2767650992160906,6.2,21.26,0.8548310328415154,295.61,2.2,73.98,6.2,3.07,0.8766152962572993,8.03,0.6289308176100624,0.847222222222222,0.5,10,13.73,17.33,300.66,76.76,14.885000000000002,299.47,79.19,107.225,298.78,82.08,73.83500000000001,299.02,81.11,5034.151980000001,0.5680647467311558,-0.8229838658936564,0.4855993741690478,-60.8843463988127
sj,22.0,0.5117982099267697,0.4423076923076923,0.2031930333817124,0.1538461538461538,0.2320133698689848,45.7,85.43,0.8300809138505593,295.85,24.9,76.02,45.7,3.56,0.8191825404422326,7.06,0.5717552887364203,0.847222222222222,17.0,21,65.565,13.73,300.69,73.98,17.33,300.66,76.76,14.885000000000002,299.47,79.19,107.225,298.78,82.08,22087.11506,0.46472317204376906,-0.8854560256532096,0.3857578353376225,-67.312367070157
sj,23.0,0.2839707078925955,0.1346153846153846,0.2612481857764873,0.3076923076923077,0.187261640521879,85.81,122.88,0.9157544026654082,296.11,17.74,74.96,85.81,3.43,0.9608500047860632,7.4,0.6975414522584331,0.763888888888889,33.3,18,104.345,65.565,300.46,76.02,13.73,300.69,73.98,17.33,300.66,76.76,14.885000000000002,299.47,79.19,33634.98864,0.35460488704253584,-0.9350162426854147,0.32473098651587196,-70.08881755169868
sj,24.0,0.2839707078925955,0.2115384615384615,0.1161103047895499,0.1025641025641025,0.2171734181683901,62.42,112.07,0.7996192289386075,295.98,25.3,76.16,62.42,2.39,0.8344979419929166,7.21,0.7547169811320752,0.847222222222222,47.6,21,87.245,104.345,300.96,74.96,65.565,300.46,76.02,13.73,300.69,73.98,17.33,300.66,76.76,29205.94625,0.23931566428755766,-0.970941817426052,0.19136140695054749,-73.94692881516812
sj,25.0,0.4792514239218876,0.3269230769230769,0.4063860667634248,0.4102564102564102,0.2310858728876976,15.76,84.85,0.9538315088053398,296.09,4.2,74.16,15.76,2.97,0.924475926103188,7.5,0.6975414522584331,0.9166666666666664,4.3,34,50.305,87.245,300.55,76.16,104.345,300.96,74.96,65.565,300.46,76.02,13.73,300.69,73.98,19310.64145,0.12053668025532308,-0.992708874098054,0.11497168359432162,-73.61929010311168
sj,26.0,0.7070789259560618,0.4807692307692307,0.4934687953555872,0.282051282051282,0.0666870329545473,46.08,93.75,0.9424083769633592,296.54,9.7,76.33,46.08,2.67,0.974250981142912,6.54,0.6975414522584331,1.0,1.5,25,69.91499999999999,50.305,301.15,74.16,87.245,300.55,76.16,104.345,300.96,74.96,65.565,300.46,76.02,23922.0939,-3.216245299353273e-16,-1.0,-3.0310165124795516e-16,-76.33
sj,27.0,0.3816110659072416,0.2692307692307693,0.4644412191581997,0.282051282051282,0.2568239141184165,19.09,89.93,0.9043312708234276,296.16,20.5,74.92,19.09,3.1,0.8919306978079833,6.67,0.6289308176100624,0.9166666666666664,17.3,34,54.510000000000005,69.91499999999999,301.1,76.33,50.305,301.15,74.16,87.245,300.55,76.16,104.345,300.96,74.96,20673.45156,-0.12053668025532283,-0.992708874098054,-0.10900508923613324,-74.3737488474262
sj,28.0,0.5117982099267697,0.3653846153846153,0.2902757619738748,0.3333333333333333,0.2315496213783412,1.13,59.26,0.8833888624464614,296.18,11.56,75.24,1.13,2.8,0.8976739733894902,6.73,0.6289308176100624,0.9166666666666664,10.0,33,30.195,54.510000000000005,301.02,74.92,69.91499999999999,301.1,76.33,50.305,301.15,74.16,87.245,300.55,76.16,12586.86637,-0.23931566428755746,-0.9709418174260521,-0.21140879244060465,-73.05366234313615
sj,29.0,0.4304312449145647,0.4230769230769231,0.1741654571843248,0.1025641025641025,0.3878328627252288,40.7,115.69,0.9005235602094268,296.13,22.32,75.14,40.7,2.91,0.8402412175744235,6.76,0.6289308176100624,0.9166666666666664,21.3,40,78.195,30.195,300.97,75.24,54.510000000000005,301.02,74.92,69.91499999999999,301.1,76.33,50.305,301.15,74.16,28046.43335,-0.3546048870425356,-0.9350162426854148,-0.3193300553472058,-70.25712047538207
sj,30.0,0.2839707078925955,0.3076923076923077,0.1161103047895499,0.1538461538461538,0.2686495006298279,85.11,171.84,0.7958115183246176,296.87,40.34,80.81,85.11,2.86,0.8402412175744235,6.27,0.6289308176100624,1.0,69.8,42,128.475,78.195,300.95,75.14,30.195,300.97,75.24,54.510000000000005,301.02,74.92,69.91499999999999,301.1,76.33,43819.2105,-0.46472317204376806,-0.8854560256532101,-0.36983205314478357,-71.55370143303591
sj,31.0,0.4141578519121237,0.4423076923076923,0.4934687953555872,0.4871794871794871,0.3161837209207952,1.02,71.63,0.9157544026654082,296.06,8.3,74.26,1.02,2.83,0.8517277687374366,6.14,0.5717552887364203,0.9166666666666664,14.5,36,36.324999999999996,128.475,300.5,80.81,78.195,300.95,75.14,30.195,300.97,75.24,54.510000000000005,301.02,74.92,15188.582759999996,-0.5680647467311556,-0.8229838658936566,-0.5202077928180657,-61.11478188126294
sj,32.0,0.3327908868999186,0.3076923076923077,0.2031930333817124,0.1794871794871794,0.4910169018934262,37.75,187.58,0.9328891004283736,296.92,21.41,77.77,37.75,2.57,0.8478989183497655,5.81,0.445969125214408,0.9166666666666664,6.4,72,112.665,36.324999999999996,301.08,74.26,128.475,300.5,80.81,78.195,300.95,75.14,30.195,300.97,75.24,42956.17827,-0.663122658240795,-0.7485107481711013,-0.6186199001199271,-58.211680885266546
sj,33.0,0.5117982099267697,0.2692307692307693,0.2031930333817124,0.2051282051282051,0.5464348465253344,72.44,221.3,0.9005235602094268,296.92,25.69,78.64,72.44,2.53,0.8057815640853836,5.99,0.445969125214408,0.763888888888889,24.9,75,146.87,112.665,301.17,77.77,36.324999999999996,301.08,74.26,128.475,300.5,80.81,78.195,300.95,75.14,53167.47558,-0.7485107481711011,-0.6631226582407952,-0.6740515637980616,-52.14796584405613
sj,34.0,0.3490642799023596,0.4230769230769231,0.667634252539912,0.5641025641025642,0.552463576903701,34.47,193.38,0.8948119942884419,296.8,56.82,78.46,34.47,2.79,0.8191825404422326,6.74,0.6975414522584331,0.847222222222222,35.3,76,113.925,146.87,300.99,78.64,112.665,301.17,77.77,36.324999999999996,301.08,74.26,128.475,300.5,80.81,43844.69337,-0.8229838658936564,-0.5680647467311559,-0.7364158343075143,-44.57036002852649
sj,35.0,0.4304312449145647,0.3653846153846153,0.2612481857764873,0.2051282051282051,0.5329861402966705,62.56,247.49,0.8795811518324715,296.53,30.89,77.56,62.56,2.7,0.8057815640853836,6.93,0.6975414522584331,0.847222222222222,20.1,92,155.025,113.925,300.91,78.46,146.87,300.99,78.64,112.665,301.17,77.77,36.324999999999996,301.08,74.26,57762.66913,-0.8854560256532096,-0.4647231720437691,-0.7788304309410525,-36.043929223714734
sj,36.0,0.5117982099267697,0.3269230769230769,0.4934687953555872,0.3846153846153846,0.2048840831663352,30.77,175.41,0.9290813898143836,296.45,19.74,75.35,30.77,3.0,0.7904661625346988,6.59,0.6289308176100624,0.847222222222222,25.9,71,103.09,155.025,300.83,77.56,113.925,300.91,78.46,146.87,300.99,78.64,112.665,301.17,77.77,39766.46196,-0.9350162426854147,-0.3546048870425359,-0.8687061902531881,-26.71947823865508
sj,37.0,0.5117982099267697,0.3653846153846153,0.5224963715529747,0.358974358974359,0.4307295981097603,10.37,226.7,0.9119466920514074,296.29,22.24,75.2,10.37,3.16,0.8976739733894902,6.51,0.6975414522584331,1.0,10.4,112,118.535,103.09,301.22,75.35,155.025,300.83,77.56,113.925,300.91,78.46,146.87,300.99,78.64,48721.51711999999,-0.970941817426052,-0.23931566428755774,-0.8854471785760697,-17.996537954424344
sj,38.0,0.2839707078925955,0.3846153846153846,0.2612481857764873,0.2051282051282051,0.6702556935271712,70.39,273.32,0.9424083769633592,296.56,26.14,75.97,70.39,2.81,0.7885517373408637,6.29,0.5717552887364203,0.9166666666666664,26.9,106,171.855,118.535,301.12,75.2,103.09,301.22,75.35,155.025,300.83,77.56,113.925,300.91,78.46,63991.47802,-0.992708874098054,-0.12053668025532356,-0.9355371588358707,-9.15717159899693
sj,39.0,0.2514239218877135,0.25,0.2612481857764873,0.2307692307692307,0.5550141936022407,94.37,282.8,0.9176582579724032,296.51,16.15,76.41,94.37,3.59,0.7636642098210017,6.03,0.5031446540880505,0.9166666666666664,21.3,101,188.585,171.855,301.22,75.97,118.535,301.12,75.2,103.09,301.22,75.35,155.025,300.83,77.56,68118.88455,-1.0,-1.8369701987210297e-16,-0.9176582579724032,-1.4036289288427387e-14
sj,40.0,0.4629780309194466,0.2884615384615384,0.3773584905660373,0.1794871794871794,0.8439295032731933,74.5,413.9,0.8891004283674463,296.64,17.6,77.19,74.5,2.69,0.7292045563319611,7.24,0.5717552887364203,0.6111111111111109,86.6,170,244.2,188.585,301.05,76.41,171.855,301.22,75.97,118.535,301.12,75.2,103.09,301.22,75.35,93942.3216,-0.992708874098054,0.12053668025532321,-0.882617885204745,9.304226348908399
sj,41.0,0.3165174938974776,0.4423076923076923,0.1741654571843248,0.2051282051282051,0.5988384259680594,108.26,377.09,0.8719657306044808,296.84,21.98,79.18,108.26,3.0,0.756006509045659,6.91,0.6289308176100624,0.847222222222222,14.5,135,242.67499999999998,244.2,301.02,77.19,188.585,301.05,76.41,171.855,301.22,75.97,118.535,301.12,75.2,89166.48839,-0.9709418174260521,0.23931566428755738,-0.8466279912063499,18.949014298288795
sj,42.0,0.3327908868999186,0.5,0.5515239477503622,0.358974358974359,0.4659744833986727,17.56,225.43,1.0,296.35,8.3,73.87,17.56,3.19,0.941705752847708,7.54,0.6975414522584331,0.9166666666666664,10.2,106,121.495,242.67499999999998,300.79,79.18,244.2,301.02,77.19,188.585,301.05,76.41,171.855,301.22,75.97,49124.373181,-0.9350162426854148,0.35460488704253557,-0.9350162426854148,26.194663005832105
sj,43.0,0.5117982099267697,0.2307692307692307,0.3773584905660373,0.3333333333333333,0.4362945799974833,16.48,157.37,0.9005235602094268,295.87,15.66,73.66,16.48,2.47,0.723461280750455,6.44,0.5031446540880505,0.9166666666666664,8.6,68,86.925,121.495,301.249,73.87,242.67499999999998,300.79,79.18,244.2,301.02,77.19,188.585,301.05,76.41,34647.15403,-0.8854560256532101,0.464723172043768,-0.7973740126301183,34.23150885274395
sj,44.0,0.4955248169243286,0.3461538461538461,0.2902757619738748,0.1794871794871794,0.4223821252781758,137.55,237.67,0.6054259876249486,296.02,174.64,81.59,137.55,2.6,0.3865224466353976,5.4,0.3201829616923957,0.6111111111111109,89.2,48,187.61,86.925,301.01,73.66,121.495,301.249,73.87,242.67499999999998,300.79,79.18,244.2,301.02,77.19,62178.07763999998,-0.822983865893657,0.5680647467311548,-0.49825581980806555,46.34840268579492
sj,45.0,0.0,0.1538461538461538,0.4354136429608122,0.3076923076923077,0.3511967319643858,15.25,111.47,0.8243693479295636,295.84,10.3,75.35,15.25,2.26,0.6239111706710063,6.86,0.5031446540880505,0.6944444444444445,4.1,48,63.36,187.61,299.46,81.59,86.925,301.01,73.66,121.495,301.249,73.87,242.67499999999998,300.79,79.18,24830.762400000003,-0.7485107481711011,0.6631226582407952,-0.6170493173880804,49.96629229844391
sj,46.0,0.2026037428803905,0.1346153846153846,0.4354136429608122,0.3846153846153846,0.0629770450293986,42.0,100.92,0.7291765825797292,295.64,21.4,77.48,42.0,3.54,0.5033023834593661,6.69,0.3773584905660377,0.6944444444444445,65.7,26,71.46000000000001,63.36,300.6,75.35,187.61,299.46,81.59,86.925,301.01,73.66,121.495,301.249,73.87,24967.37292,-0.6631226582407955,0.7485107481711009,-0.483533513767209,57.994612768296896
sj,47.0,0.5117982099267697,0.4807692307692307,0.4063860667634248,0.282051282051282,0.2681857521391843,73.37,123.12,0.6720609233698263,295.75,43.4,78.53,73.37,2.51,0.5205322102038861,6.2,0.3773584905660377,0.6944444444444445,40.4,33,98.245,71.46000000000001,299.93,77.48,63.36,300.6,75.35,187.61,299.46,81.59,86.925,301.01,73.66,32439.0249,-0.5680647467311559,0.8229838658936564,-0.38177411822198715,64.62892298862883
sj,48.0,0.2026037428803905,0.173076923076923,0.0870827285921624,0.2051282051282051,0.4133390297106259,15.95,67.25,0.5387910518800602,293.35,9.78,70.73,15.95,2.07,0.241026131903896,5.39,0.1257861635220123,0.6111111111111109,36.4,29,41.6,98.245,299.82,78.53,71.46000000000001,299.93,77.48,63.36,300.6,75.35,187.61,299.46,81.59,15510.807399999996,-0.46472317204376834,0.88545602565321,-0.2503886866985001,62.62830469445155
sj,49.0,0.5117982099267697,0.173076923076923,0.1161103047895499,0.1025641025641025,0.3764710247044611,17.85,56.37,0.5064255116611134,294.29,68.0,75.37,17.85,2.1,0.3176031396573178,5.4,0.1829616923956544,0.6944444444444445,34.5,17,37.11,41.6,299.09,70.73,98.245,299.82,78.53,71.46000000000001,299.93,77.48,63.36,300.6,75.35,13400.282279999998,-0.35460488704253595,0.9350162426854147,-0.17958096135804757,70.47217421119971
sj,50.0,0.0886899918633034,0.1538461538461538,0.2612481857764873,0.2307692307692307,0.3579210850787177,31.3,49.41,0.4969062351261386,294.77,66.72,78.02,31.3,2.49,0.3042021633004689,5.09,0.1257861635220123,0.6111111111111109,30.2,12,40.355,37.11,299.02,75.37,41.6,299.09,70.73,98.245,299.82,78.53,71.46000000000001,299.93,77.48,13144.725299999998,-0.2393156642875578,0.970941817426052,-0.11891744574784124,75.75288059558058
sj,51.0,0.5117982099267697,0.173076923076923,0.3193033381712623,0.2564102564102564,0.2823300811038136,62.11,85.39,0.4569252736792012,294.98,50.53,80.18,62.11,2.37,0.1701923997319804,4.91,0.1257861635220123,0.5416666666666665,108.2,13,73.75,40.355,298.9,78.02,37.11,299.02,75.37,41.6,299.09,70.73,98.245,299.82,78.53,23417.52002,-0.12053668025532363,0.992708874098054,-0.05507625561404612,79.59539752518198
sj,52.0,0.3165174938974776,0.2884615384615384,0.4354136429608122,0.2307692307692307,0.1086562713577916,0.0,30.71,0.4550214183722062,293.93,2.36,75.45,0.0,2.99,0.1740212501196514,6.24,0.057175528873642,0.4583333333333335,16.8,17,15.355,73.75,298.67,80.18,40.355,298.9,78.02,37.11,299.02,75.37,41.6,299.09,70.73,6419.0042,6.432490598706546e-16,1.0,2.9269209958893345e-16,75.45
sj,1.0,0.3002441008950366,0.0,0.5224963715529747,0.3846153846153846,0.3518923547003511,0.0,33.3,0.3350785340314156,293.51,27.99,76.15,0.0,1.84,0.2333684311285533,5.3,0.1829616923956544,0.6111111111111109,55.5,15,16.65,15.355,298.6,75.45,73.75,298.67,80.18,40.355,298.9,78.02,37.11,299.02,75.37,6947.312399999999,0.12053668025532305,0.992708874098054,0.04038925411696712,75.59478076256681
sj,2.0,0.5117982099267697,0.0384615384615384,0.7837445573294621,0.4871794871794871,0.3514286062097075,37.24,71.47,0.3560209424083818,293.6,37.66,76.13,37.24,2.06,0.1510481477936246,5.01,0.057175528873642,0.4583333333333335,64.8,14,54.355000000000004,16.65,298.04,76.15,15.355,298.6,75.45,73.75,298.67,80.18,40.355,298.9,78.02,18246.46614,0.23931566428755774,0.970941817426052,0.08520138833274422,73.91780056064533
sj,3.0,0.5117982099267697,0.3269230769230769,0.1741654571843248,0.1538461538461538,0.3157199724301516,0.0,24.78,0.2874821513564984,293.02,4.1,75.64,0.0,3.0,0.047669187326505,5.63,0.0,0.388888888888889,2.5,15,12.39,54.355000000000004,298.14,76.13,16.65,298.04,76.15,15.355,298.6,75.45,73.75,298.67,80.18,5162.68998,0.3546048870425356,0.9350162426854148,0.10194257580851625,70.72462859672478
sj,4.0,0.2514239218877135,0.0,0.1451378809869374,0.282051282051282,0.1211774806051683,81.22,101.4,0.3369823893384106,293.64,27.16,77.17,81.22,2.0,0.0668134392648607,4.8355,0.0,0.4583333333333335,83.1,10,91.31,12.39,297.63,75.64,54.355000000000004,298.14,76.13,16.65,298.04,76.15,15.355,298.6,75.45,28410.24762,0.4647231720437685,0.8854560256532099,0.1566035248962344,68.33064149965821
sj,5.0,0.5117982099267697,0.0,0.4644412191581997,0.3076923076923077,0.2769969734614124,0.0,12.94,0.3465016658733962,292.96,2.7,73.57,0.0,3.3,0.0744711400402028,6.44,0.1257861635220123,0.3055555555555554,3.1,9,6.47,91.31,297.97,77.17,12.39,297.63,75.64,54.355000000000004,298.14,76.13,16.65,298.04,76.15,2699.46516,0.5680647467311558,0.8229838658936564,0.1968353810662944,60.546923013796295
sj,6.0,0.1212367778681855,0.25,0.4934687953555872,0.5641025641025642,0.2491720640227973,0.0,3.36,0.1751546882436876,291.54,19.7,70.64,0.0,2.07,0.005551833062123,5.16,0.0,0.4583333333333335,35.9,2,1.68,6.47,298.02,73.57,91.31,297.97,77.17,12.39,297.63,75.64,54.355000000000004,298.14,76.13,699.10848,0.6631226582407952,0.7485107481711011,0.11614904247149188,52.87479925080658
sj,7.0,0.4141578519121237,0.1346153846153846,0.2612481857764873,0.2564102564102564,0.0437314826676899,0.0,12.61,0.295097572584489,292.94,10.17,74.23,0.0,2.16,0.1185029194984206,6.24,0.057175528873642,0.4583333333333335,6.4,6,6.305,1.68,297.24,70.64,6.47,298.02,73.57,91.31,297.97,77.17,12.39,297.63,75.64,2629.033679999999,0.7485107481711011,0.6631226582407953,0.22088370483869166,49.223594921214236
sj,8.0,0.0724165988608624,0.0576923076923076,0.5515239477503622,0.4615384615384615,0.3324149180933206,0.0,14.01,0.323655402189435,293.13,8.3,74.79,0.0,1.89,0.1376471714367757,5.79,0.057175528873642,0.5416666666666665,13.3,8,7.005,6.305,297.84,74.23,1.68,297.24,70.64,6.47,298.02,73.57,91.31,297.97,77.17,2921.60337,0.8229838658936564,0.5680647467311559,0.2663631741112274,42.485562408023156
sj,9.0,0.5117982099267697,0.2884615384615384,0.4354136429608122,0.1794871794871794,0.2062753286382659,0.0,13.22,0.32555925749643,292.5,6.46,72.66,0.0,2.29,0.1070163683354068,5.5,0.0,0.4583333333333335,12.9,5,6.61,7.005,297.91,74.79,6.305,297.84,74.23,1.68,297.24,70.64,6.47,298.02,73.57,2755.5635799999995,0.8854560256532099,0.4647231720437686,0.2882684062573989,33.766785680700224
sj,10.0,0.1537835638730675,0.0769230769230769,0.4644412191581997,0.2564102564102564,0.3263861877149541,0.0,2.76,0.3141361256544495,293.05,6.5,74.68,0.0,2.61,0.1778501005073224,6.11,0.1829616923956544,0.4583333333333335,13.0,1,1.38,6.61,297.77,72.66,7.005,297.91,74.79,6.305,297.84,74.23,1.68,297.24,70.64,575.50416,0.9350162426854148,0.35460488704253557,0.2937223799011767,26.48189296433656
sj,11.0,0.0,0.0,0.1451378809869374,0.2307692307692307,0.3094593678064632,0.0,-1.41,0.243693479295571,292.2,9.38,71.93,0.0,2.09,0.2199674547717043,5.81,0.1257861635220123,0.6111111111111109,4.4,2,-0.705,1.38,297.88,74.68,6.61,297.77,72.66,7.005,297.91,74.79,6.305,297.84,74.23,-293.7312,0.970941817426052,0.23931566428755804,0.2366121896821197,17.21397573220405
sj,12.0,0.3653376729048006,0.2884615384615384,0.1161103047895499,0.1025641025641025,0.2055797059023005,0.0,9.19,0.2056163731556394,292.21,0.9,72.92,0.0,3.87,0.1950799272518424,7.04,0.251572327044025,0.388888888888889,0.5,3,4.595,-0.705,297.6,71.93,1.38,297.88,74.68,6.61,297.77,72.66,7.005,297.91,74.79,1913.1741999999997,0.992708874098054,0.120536680255323,0.20411719829146013,8.789534724218154
sj,13.0,0.4304312449145647,0.173076923076923,0.725689404934687,0.641025641025641,0.0089503458694211,27.19,32.76,0.1142313184197948,292.1,7.55,74.25,27.19,2.89,0.1644491241504735,5.79,0.251572327044025,0.4583333333333335,1.8,4,29.975,4.595,297.4,72.92,-0.705,297.6,71.93,1.38,297.88,74.68,6.61,297.77,72.66,9232.189439999998,1.0,-1.6081226496766366e-16,0.1142313184197948,-1.1940310673849028e-14
sj,14.0,0.2351505288852725,0.2115384615384615,0.1741654571843248,0.0512820512820512,0.1211774806051683,3.82,5.71,0.3560209424083818,293.24,3.67,74.6,3.82,2.71,0.3941801474107396,6.81,0.3201829616923957,0.6111111111111109,0.5,3,4.765,29.975,296.96,74.25,4.595,297.4,72.92,-0.705,297.6,71.93,1.38,297.88,74.68,1533.02544,0.992708874098054,-0.1205366802553229,0.3534251488935528,-8.992036347047087
sj,15.0,0.0398698128559804,0.1538461538461538,0.2322206095790999,0.2307692307692307,0.2248252682640092,16.96,21.02,0.2284626368396006,292.73,35.0,75.03,16.96,2.19,0.1567914233751315,5.71,0.1829616923956544,0.5416666666666665,30.7,1,18.990000000000002,4.765,298.08,74.6,29.975,296.96,74.25,4.595,297.4,72.92,-0.705,297.6,71.93,5890.302919999999,0.9709418174260521,-0.23931566428755752,0.22182392782698995,-17.95585429149544
sj,16.0,0.3002441008950366,0.4807692307692307,0.4063860667634248,0.4102564102564102,0.0407171174785066,0.0,12.0,0.2703474535935221,292.27,4.82,72.29,0.0,2.79,0.2161386043840333,6.24,0.1829616923956544,0.5416666666666665,11.2,3,6.0,18.990000000000002,297.46,75.03,4.765,298.08,74.6,29.975,296.96,74.25,4.595,297.4,72.92,2500.092,0.9350162426854149,-0.35460488704253545,0.2527792602785846,-25.63438728430489
sj,17.0,0.2351505288852725,0.2307692307692307,0.0580551523947749,0.1025641025641025,0.0935844454118751,0.0,7.93,0.4435982865302256,294.28,2.17,76.96,0.0,3.96,0.5473341629175839,7.51,0.445969125214408,0.763888888888889,0.3,5,3.965,6.0,297.63,72.29,18.990000000000002,297.46,75.03,4.765,298.08,74.6,29.975,296.96,74.25,1657.91717,0.8854560256532099,-0.4647231720437685,0.3927867757776274,-35.76509532048842
iq,26.0,0.6094385679414157,0.5,0.8127721335268496,0.5128205128205129,0.140423042966877,25.41,18.9,0.3979057591623033,295.18,43.19,92.42,25.41,8.93,0.4248109505121085,10.78,0.5374499714122354,0.4027777777777776,3.0,0,22.155,3.965,298.67,76.96,6.0,297.63,72.29,18.990000000000002,297.46,75.03,4.765,298.08,74.6,6187.91922,-3.216245299353273e-16,-1.0,-1.2797625274913536e-16,-92.42
iq,27.0,0.6582587469487388,0.7884615384615385,0.667634252539912,0.4871794871794871,0.1877253890125226,60.61,9.16,0.3940980485483135,295.36,46.0,93.58,60.61,10.31,0.5205322102038861,11.57,0.7089765580331616,0.4166666666666667,55.6,0,34.885,22.155,296.74,92.42,3.965,298.67,76.96,6.0,297.63,72.29,18.990000000000002,297.46,75.03,7295.61485,-0.12053668025532283,-0.992708874098054,-0.04750327046711476,-92.89769643809589
iq,28.0,0.5931651749389747,0.576923076923077,0.4063860667634248,0.2051282051282051,0.1661610841975959,55.52,34.45,0.1960970966206538,295.62,64.77,95.85,55.52,7.39,0.501387958265531,11.47,0.5946255002858775,0.4027777777777776,38.1,0,44.985,34.885,296.63,93.58,22.155,296.74,92.42,3.965,298.67,76.96,6.0,297.63,72.29,12085.33982,-0.23931566428755746,-0.9709418174260521,-0.0469291069426331,-93.06477320028709
