city,year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_ce,precipitation_amt_mm,precipitation_ground_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
sj,2004,11,-0.0505,0.02825,0.1867,0.1538,0.7099610393279049,0.0,17.082322395374877,297.5042857,297.6285714,292.1857143,300.0,296.0,6.27,72.30571429,0.0,13.67142857,2.228571429,25.42857143,5.957142857,30.6,21.1,2.5,6
sj,2004,12,,,0.02834286,0.0116,5.804383512448354,0.0,14.595919982760616,298.2542857,298.4285714,294.2514286,300.3,296.0,13.81,78.54714286,0.0,15.59142857,2.571428571,25.91428571,6.642857143,31.1,20.6,12.2,7
sj,2004,13,-0.40625,0.07343333,0.1199,0.1322667,2.5741096962681587,0.0,19.733963408373608,298.32,298.6,293.9614286,300.1,297.3,11.1,76.87142857,0.0,15.33857143,2.285714286,25.55714286,6.728571429,30.0,21.1,3.0,11
sj,2004,14,,0.023175,0.1476286,0.1583857,-3.746721005313281,28.35,46.98887792090196,296.8942857,296.9214286,293.2814286,299.9,294.3,81.1,80.36571429,28.35,14.72142857,2.414285714,24.7,6.028571429,28.9,20.6,60.7,4
sj,2004,15,0.4934,0.1412,0.3543429,0.2740857,-3.687190775823285,0.0,8.117901372283306,297.7585714,298.0857143,293.3228571,300.9,295.6,11.0,76.44571429,0.0,14.75571429,3.2,25.4,7.385714286,31.1,20.6,5.6,3
sj,2004,16,0.0061,0.0162,0.1967286,0.1820857,5.92750021442328,5.75,-2.3272997719179997,298.6942857,298.9071429,294.3328571,301.1,296.6,2.6,77.06,5.75,15.74857143,3.1,25.95714286,6.085714286,29.4,22.8,31.5,2
sj,2004,17,,-0.04705,0.2125571,0.2720286,-0.8644224293328213,23.59,34.43905770634673,298.66,298.8714286,293.1828571,300.7,297.2,13.8,71.95428571,23.59,14.66285714,2.571428571,25.84285714,6.185714286,29.4,21.7,5.6,6
sj,2004,18,,-0.08976667,0.0633,0.1553833,-9.22634130633958,75.28,87.98163199523532,299.0642857,299.3285714,295.0485714,301.4,297.5,11.86,78.60285714,75.28,16.42,2.514285714,26.15714286,5.714285714,30.0,22.8,23.4,10
sj,2004,19,,,0.09315,0.1181333,1.6690256677801165,9.57,21.25050571035696,299.09,299.2071429,294.38,301.1,297.3,20.56,75.38571429,9.57,15.75,2.3,26.27142857,6.271428571,30.6,22.2,30.2,7
sj,2004,20,-0.0904,0.118525,0.1076333,0.21006,-5.961188529454869,15.78,29.670725583764856,298.7657143,298.9142857,295.37,301.3,297.2,36.9,81.71142857,15.78,16.73,2.657142857,26.72857143,5.528571429,31.1,22.8,18.1,5
sj,2004,21,0.05286667,0.06016667,0.1156429,0.1297857,12.838498146409583,96.99,108.4086847161507,298.1214286,298.1142857,295.1542857,300.0,296.5,79.0,83.83285714,96.99,16.52142857,1.771428571,26.04285714,4.671428571,29.4,22.8,53.6,3
sj,2004,22,-0.02563333,-0.008066667,0.1591143,0.1588,1.936865508348012,175.41,198.35591941554506,298.3657143,298.4571429,295.3471429,300.4,297.2,90.2,83.55,175.41,16.74,2.0,24.81428571,4.914285714,28.9,21.7,145.8,12
sj,2004,23,-0.07055,-0.02854,0.08158571,0.1132429,5.679575548367166,13.51,43.60543417916748,300.0542857,300.2071429,296.4457143,302.2,298.2,5.36,80.91428571,13.51,17.88142857,2.9,27.95714286,7.542857143,33.3,22.8,4.6,13
sj,2004,24,0.0218,-0.0441,0.1412,0.1782429,-1.5007793661634552,6.12,29.833430745405163,299.8171429,299.7571429,296.1014286,301.5,298.0,30.07,80.17714286,6.12,17.47571429,2.314285714,28.04285714,6.342857143,31.7,23.9,17.6,10
sj,2004,25,0.017425,0.07494,0.1466571,0.1337429,-8.725960431890842,13.07,39.341459911881074,300.0371429,300.1357143,296.5885714,302.5,297.8,20.0,81.56142857,13.07,17.98428571,3.242857143,28.32857143,7.128571429,33.3,22.8,81.5,13
sj,2004,26,0.0101,-0.00385,0.1837714,0.1702143,2.026672425109026,41.41,72.10886137310706,300.5371429,300.6428571,296.4157143,302.5,297.9,17.0,78.29714286,41.41,17.79428571,2.857142857,28.22857143,6.271428571,32.2,23.9,8.9,13
sj,2004,27,,0.0083,0.1515714,0.1447429,1.4723820514668358,28.37,49.59660739904515,300.6442857,300.6785714,296.5571429,302.5,298.4,32.2,78.48142857,28.37,17.95142857,2.614285714,28.34285714,6.185714286,32.2,23.3,67.6,8
sj,2004,28,-0.0267,-0.01173333,0.1683286,0.1751143,-4.960916467945358,39.05,77.17046815686251,300.2585714,300.2571429,296.33,301.9,298.6,43.83,79.18142857,39.05,17.72857143,2.571428571,27.82857143,6.428571429,31.1,23.3,76.5,21
sj,2004,29,-0.0529,-0.101,0.1853143,0.1498429,-2.9396829398453588,59.15,91.90909312591856,300.5757143,300.6714286,296.7971429,302.4,299.0,15.8,79.99571429,59.15,18.25285714,2.2,28.24285714,5.242857143,31.7,25.0,16.0,18
sj,2004,30,0.0674,0.08983333,0.1748286,0.1487429,-3.4395390237246852,23.74,33.7925334313189,300.4014286,300.4,296.0957143,302.3,298.4,31.21,77.49857143,23.74,17.51,2.685714286,28.01428571,6.528571429,31.7,23.9,26.2,8
sj,2004,31,-0.0117,-0.05443333,0.1905286,0.1573,-1.0019833962274298,40.86,69.70129394699217,300.2342857,300.2857143,296.8228571,302.1,298.5,31.51,81.80714286,40.86,18.30714286,2.571428571,28.04285714,6.371428571,31.7,23.9,44.0,7
sj,2004,32,0.0058,0.0327,0.1741,0.1838143,6.297512173503337,35.99,83.58055429192149,300.5885714,300.6428571,296.6,302.7,298.4,24.6,79.02571429,35.99,18.05285714,2.971428571,28.52857143,6.585714286,32.2,24.4,12.8,20
sj,2004,33,0.0374,0.1084,0.1253,0.1774143,11.040809330072543,20.92,42.302663332685704,300.9957143,301.2,296.4,302.9,299.2,14.1,76.17142857,20.92,17.81857143,2.657142857,28.94285714,7.228571429,33.9,24.4,10.5,14
sj,2004,34,-0.0164,-0.021875,0.1816,0.1706,-1.362068789277164,37.3,75.19473461747123,300.7942857,300.85,297.2685714,302.6,298.6,44.4,81.26428571,37.3,18.77428571,2.585714286,29.0,6.314285714,32.2,24.4,28.3,14
sj,2004,35,0.0996,0.0633,0.1006571,0.1094286,-8.954768334235837,20.3,36.68335677096273,300.9128571,301.05,297.0542857,302.6,298.7,13.5,79.68428571,20.3,18.53142857,2.642857143,29.05714286,6.485714286,33.3,25.0,20.6,7
sj,2004,36,0.0414,0.0498,0.1631286,0.1992,-4.543428953191029,62.61,96.70262423444588,300.8614286,300.9,296.39,302.6,298.9,25.37,76.71142857,62.61,17.82285714,2.628571429,28.61428571,7.057142857,32.8,24.4,23.8,14
sj,2004,37,0.1076,0.074925,0.1059143,0.09598571,0.1822470120437798,42.51,58.109667316937575,300.9585714,301.0,297.15,302.8,299.3,33.4,79.86571429,42.51,18.71714286,2.342857143,28.98571429,6.971428571,33.9,25.0,20.6,10
sj,2004,38,0.04015,,0.09487143,0.1394429,4.42586516980573,52.29,80.36650423537768,301.1,301.2571429,297.3042857,303.3,299.3,16.0,80.03285714,52.29,18.90428571,2.428571429,28.64285714,6.114285714,32.2,24.4,32.8,13
sj,2004,39,,-0.06745,0.2252571,0.2332,1.1415123586634124,245.73,298.51386439104493,299.7985714,299.9571429,297.0814286,302.9,297.7,254.95,85.33,245.73,18.64571429,2.542857143,27.22857143,6.057142857,33.9,23.3,158.2,27
sj,2004,40,0.033475,0.007625,0.24358,0.1786333,-0.24024503628564964,10.06,32.305706550264006,301.0285714,301.2071429,296.4785714,303.6,298.7,8.57,76.47142857,10.06,17.96428571,3.671428571,29.14285714,8.085714286,34.4,24.4,21.8,13
sj,2004,41,-0.0168,0.02526667,0.09047143,0.05836667,12.199343911218598,34.73,69.93929492650618,300.68,300.6785714,296.5842857,302.5,298.9,35.7,78.47714286,34.73,18.07285714,2.557142857,28.28571429,6.214285714,31.7,24.4,24.4,18
sj,2004,42,,0.09375,0.2360286,0.2138714,4.835879054806379,83.2,114.550213409481,300.5085714,300.6785714,296.8642857,303.4,298.6,41.4,80.66571429,83.2,18.40285714,3.157142857,28.12857143,6.185714286,32.2,23.9,41.4,16
sj,2004,43,0.0969,0.07463333,0.08211667,0.0797,4.828079358641746,10.82,41.91101189041843,300.6471429,300.8071429,296.2214286,302.7,299.2,18.0,76.92285714,10.82,17.69571429,2.442857143,28.28571429,6.728571429,32.2,23.9,15.1,16
sj,2004,44,0.0802,0.088,0.096,0.1182286,2.342362301202402,96.72,139.78320061357826,299.8928571,300.1571429,296.26,302.4,298.6,25.2,80.65571429,96.72,17.76428571,2.371428571,27.5,5.642857143,31.7,23.9,34.1,20
sj,2004,45,0.1337,0.1288,0.24505,0.1911143,-1.4789868337664007,105.49,127.8592097580457,299.67,299.9,295.3757143,301.8,298.2,31.2,77.53285714,105.49,16.81857143,2.4,27.05714286,6.528571429,30.6,22.8,109.0,17
sj,2004,46,0.0199,-0.00135,0.039,0.06477143,-0.4518616349238048,18.75,25.411883136507985,299.9214286,299.9714286,295.5985714,302.1,298.3,24.5,77.31142857,18.75,17.03857143,2.4,27.24285714,6.357142857,31.1,23.9,7.7,4
sj,2004,47,0.3274,-0.0064,0.2224857,0.1364714,3.64331480042192,122.87,155.53812058150066,298.5471429,298.5571429,295.5571429,300.4,296.9,145.8,83.62857143,122.87,17.00714286,1.857142857,26.32857143,4.628571429,28.9,23.3,70.7,15
sj,2004,48,0.0435,-0.0607,0.1951571,0.2427714,0.6579754236503713,18.37,39.2071678098111,298.43,298.4571429,293.4557143,300.0,297.0,24.9,74.30285714,18.37,14.92142857,1.971428571,26.32857143,4.9,29.4,23.3,26.9,8
sj,2004,49,-0.1613,-0.08855,0.2108714,0.2731429,-10.336603518473556,0.0,11.078935992356852,298.7914286,298.9,293.74,300.3,297.6,2.71,73.75714286,0.0,15.16285714,2.114285714,25.64285714,6.442857143,28.9,21.1,7.7,6
sj,2004,50,-0.0039,-0.0262,0.2083167,0.17965,4.129440797857349,0.0,19.549962807020375,298.1642857,298.3642857,293.2742857,300.2,296.1,2.8,74.32571429,0.0,14.70857143,2.357142857,25.15714286,6.314285714,28.9,20.6,10.4,12
sj,2004,51,-0.15165,-0.0214,0.1828167,0.1342571,5.752359610933731,5.54,33.4273891469504,298.8028571,298.95,295.2528571,300.8,297.5,29.32,80.88857143,5.54,16.62142857,2.242857143,26.27142857,5.628571429,30.6,22.8,30.6,15
sj,2004,52,-0.1261,-0.06296667,0.1994857,0.14035,5.82085314742376,150.31,175.3121486358612,298.6828571,298.8714286,295.7414286,300.9,296.9,41.3,83.95285714,150.31,17.14857143,2.057142857,26.24285714,5.714285714,30.0,22.8,55.7,11
sj,2005,53,,,,,4.103696990486358,,,,,,,,,,,,,,,,,,10
sj,2005,1,0.0079,-0.04963333,0.1246571,0.1004429,9.034984624384006,0.0,19.550754080890727,297.5871429,297.6642857,292.7714286,299.5,296.1,21.68,74.77857143,0.0,14.26142857,1.957142857,24.98571429,4.9,28.3,21.1,23.8,15
sj,2005,2,0.02435,-0.019275,0.1335429,0.1272429,0.06540920221702562,0.0,31.118118350145,297.6,297.6142857,293.6671429,298.9,296.2,43.1,78.79857143,0.0,15.04285714,1.914285714,25.2,5.385714286,28.3,22.2,55.6,17
sj,2005,3,-0.1118333,-0.07645,0.2029,0.2233571,-1.680284192796066,14.67,25.93802494582056,297.3957143,297.5571429,294.3085714,299.4,295.8,76.36,83.05571429,14.67,15.67142857,1.914285714,25.22857143,4.914285714,28.3,21.7,32.4,7
sj,2005,4,-0.0479,0.0431,0.1743,0.1456429,-0.48960890729325324,15.2,25.17336337583484,296.5357143,296.6142857,292.5128571,299.0,294.8,31.85,78.53857143,15.2,14.09142857,2.657142857,23.75714286,6.328571429,28.3,17.8,34.0,7
sj,2005,5,0.0442,-0.0758,0.2056,0.1781429,-6.294110166853108,0.0,17.59044195575039,296.1528571,296.1714286,292.2,297.8,294.3,31.8,78.64,0.0,13.77,1.971428571,23.71428571,4.528571429,27.8,19.4,5.4,8
sj,2005,6,-0.08175,-0.03735,0.2976571,0.3102571,-0.39383450497158323,0.0,13.687777432455285,296.1014286,296.1714286,290.4671429,299.5,293.3,6.4,70.79571429,0.0,12.36285714,3.114285714,23.31428571,5.985714286,26.7,19.4,10.1,9
sj,2005,7,,0.093,0.1756571,0.1842857,9.052761501755175,0.0,28.88198623913961,296.3528571,296.4,291.0371429,298.7,293.4,5.3,72.24571429,0.0,12.80714286,3.085714286,23.41428571,6.228571429,26.7,18.9,4.6,12
sj,2005,8,0.1083,-0.04855,0.1908714,0.1969714,1.9441965862593897,0.0,22.260035967178442,296.48,296.55,291.5842857,298.0,295.0,10.1,74.19142857,0.0,13.24142857,2.157142857,24.48571429,4.614285714,27.2,21.7,2.1,12
sj,2005,9,-0.1036667,-0.04113333,0.1607,0.1097667,9.228080496783509,0.0,8.81130454728482,297.2714286,297.45,293.2742857,300.3,295.5,5.92,78.66714286,0.0,14.75,2.957142857,25.02857143,7.128571429,30.6,20.0,5.3,5
sj,2005,10,,0.0781,0.2434571,0.2521571,-2.9933466481664657,3.93,20.253295498861643,298.0614286,298.2214286,293.77,301.4,295.5,3.3,77.39285714,3.93,15.20428571,4.357142857,26.01428571,7.7,31.1,20.0,0.0,4
sj,2005,11,0.0644,0.01095,0.1937429,0.2441714,-2.960432971655304,0.0,25.54060739841539,297.8514286,297.9142857,292.7857143,301.6,294.8,0.3,73.58571429,0.0,14.28285714,4.257142857,25.84285714,8.414285714,33.3,20.0,0.0,11
sj,2005,12,-0.044,-0.0753,0.1609286,0.2079714,8.467769404627733,0.0,6.366538568475207,298.2471429,298.5,293.2171429,301.2,295.6,0.2,73.86714286,0.0,14.66857143,3.914285714,26.4,8.514285714,32.8,20.0,0.0,4
sj,2005,13,,-0.0987,0.1752,0.1482286,0.48286344875028653,0.0,7.1236503391102195,299.0728571,299.3142857,294.4442857,301.0,297.3,0.2,75.73714286,0.0,15.78285714,2.8,27.48571429,8.671428571,33.3,22.2,0.0,5
sj,2005,14,0.0045,-0.00048,0.1233167,0.1557833,1.0339479842098713,13.44,20.9210551739761,299.1071429,299.3642857,294.9285714,301.5,297.4,8.0,78.00285714,13.44,16.30428571,3.014285714,27.3,7.485714286,33.3,22.2,7.4,7
sj,2005,15,-0.1235,-0.1235,0.1525833,0.1210857,-3.272856860284269,33.69,37.75300311143416,299.19,299.3785714,294.9471429,301.9,296.8,23.7,77.65,33.69,16.31571429,3.385714286,27.4,8.157142857,32.8,22.8,21.1,1
sj,2005,16,0.01683333,0.005433333,0.09328333,0.1092167,-3.1252101560031056,42.88,48.418195365016885,300.0128571,300.1071429,295.6485714,302.7,297.1,3.6,77.24285714,42.88,17.05571429,3.728571429,28.17142857,8.414285714,33.9,22.2,97.3,1
sj,2005,17,-0.09295,,0.1012333,0.106,-1.3458051627601604,234.13,247.90393651811164,298.9171429,299.0214286,295.5385714,301.6,296.4,98.5,81.75142857,234.13,16.96428571,3.585714286,26.78571429,6.885714286,32.8,22.8,207.5,4
sj,2005,18,-0.1362,-0.2498,0.2218,0.2113714,-2.2823979798278122,0.0,9.819348887697702,299.54,299.5642857,295.5542857,301.9,297.5,11.0,78.90714286,0.0,16.96285714,2.757142857,27.37142857,5.7,31.7,23.3,48.2,2
sj,2005,19,0.06313333,0.082275,0.1302667,0.09501667,-2.340583966259143,38.66,49.139932399140484,299.9485714,299.9428571,295.3,301.8,297.9,10.11,75.69857143,38.66,16.67285714,2.914285714,27.3,6.228571429,31.7,23.3,11.4,6
sj,2005,20,,0.0481,0.07107143,0.04847143,4.5046697720986035,102.56,111.23540643589621,299.0657143,298.9857143,296.0757143,301.6,296.8,96.0,83.76285714,102.56,17.53285714,2.514285714,26.27142857,5.957142857,30.6,22.2,110.9,3
sj,2005,21,0.0476,0.06735,0.0966,0.08731429,1.7472515875438241,156.94,162.55567183354216,299.8057143,300.0357143,296.9,303.0,297.1,145.7,84.33571429,156.94,18.48571429,3.071428571,28.38571429,6.657142857,35.0,23.9,71.2,4
sj,2005,22,-0.0143,-0.004475,0.1778,0.1467571,-0.7653755586874147,84.78,101.12150133685253,300.84,300.8785714,297.5985714,303.4,298.7,14.59,82.63,84.78,19.20714286,2.9,28.84285714,6.342857143,34.4,25.0,23.9,10
sj,2005,23,0.0606,0.09883333,0.1881857,0.1763,-4.371491572576614,32.02,50.16308810607469,301.1171429,301.1285714,296.6885714,303.0,299.4,4.5,76.94,32.02,18.16571429,2.571428571,28.72857143,5.957142857,32.8,24.4,4.4,12
sj,2005,24,0.0449,0.1177,0.1211143,0.1242143,3.4546418143194875,97.46,145.53589810355194,299.9814286,300.1071429,296.5442857,302.1,298.3,15.9,81.51571429,97.46,18.02857143,2.871428571,27.51428571,5.8,31.1,23.9,44.5,21
sj,2005,25,,0.0634,0.2097429,0.2099286,4.24932396986408,8.36,68.30332060774745,301.3371429,301.3571429,297.4585714,304.0,298.5,4.2,79.71857143,8.36,19.04142857,3.514285714,30.02857143,7.657142857,34.4,25.0,0.0,26
sj,2005,26,0.0892,0.07075,0.09012857,0.09425714,4.84280128200384,23.36,77.59890452962,301.0885714,301.0785714,297.3142857,302.8,298.9,28.59,80.01285714,23.36,18.84571429,2.585714286,29.04285714,6.814285714,33.3,24.4,52.3,21
sj,2005,27,0.0854,0.246675,0.1717857,0.2381,0.8290507789779138,42.06,101.59514023881317,301.2814286,301.2857143,297.3642857,303.7,299.2,32.4,79.37714286,42.06,18.88571429,2.942857143,29.02857143,6.257142857,33.9,25.0,34.8,30
sj,2005,28,0.0514,0.051625,0.1122571,0.1370143,7.658167368430405,92.52,174.90730370068252,300.6671429,300.6214286,297.0,302.5,298.7,45.28,80.56142857,92.52,18.50857143,2.614285714,28.44285714,6.342857143,32.8,24.4,52.8,45
sj,2005,29,-0.0665,-0.021,0.2358286,0.2333429,11.436481993868796,39.49,146.70852645259458,300.8714286,300.8928571,296.9814286,303.1,298.8,31.9,79.48142857,39.49,18.48142857,2.442857143,28.38571429,7.1,32.8,23.9,50.3,56
sj,2005,30,-0.1087,-0.00945,0.2564429,0.2153714,19.020898481704116,64.25,221.36585718130513,300.8528571,300.9214286,297.58,302.9,298.7,34.3,82.40857143,64.25,19.11428571,2.728571429,28.92857143,6.171428571,32.2,23.9,73.8,75
sj,2005,31,-0.06475,-0.0267,0.1404,0.1212,8.81571015422344,80.34,248.97515908884162,301.1585714,301.1071429,297.2914286,303.0,299.3,54.1,79.62142857,80.34,18.83142857,2.871428571,28.94285714,5.928571429,33.3,25.0,41.0,83
sj,2005,32,,0.02365,0.2691286,0.1919286,12.867077079281604,18.15,186.50812961070204,301.3485714,301.3785714,297.3671429,303.5,299.2,11.93,79.25285714,18.15,18.93857143,2.985714286,29.47142857,6.971428571,33.9,25.6,12.6,82
sj,2005,33,0.0479,0.069675,0.08632857,0.09587143,25.762089802147624,29.86,297.4077910849387,301.4657143,301.4642857,297.1885714,303.7,299.2,21.1,77.74,29.86,18.72,3.414285714,29.32857143,6.5,33.3,25.6,18.1,126
sj,2005,34,-0.1224,0.051,0.1057714,0.1418714,21.07140749221831,99.02,339.2668602476949,301.1785714,301.2214286,296.6928571,303.7,299.1,28.1,76.73428571,99.02,18.17428571,3.385714286,27.92857143,7.928571429,33.3,22.8,31.7,119
sj,2005,35,,-0.0073,0.11122,0.1085857,18.212085528819024,77.05,351.91735813690497,301.2914286,301.3928571,297.2871429,303.4,299.5,30.0,79.08142857,77.05,18.86714286,3.185714286,28.08571429,6.571428571,32.2,22.2,104.4,137
sj,2005,36,0.0022,-0.0271,0.2050286,0.2202333,21.34584224188868,23.3,287.0953118173134,301.4657143,301.5142857,296.6428571,304.1,298.6,3.7,75.43857143,23.3,18.15714286,4.428571429,28.85714286,7.057142857,33.9,24.4,8.9,131
sj,2005,37,0.0073,0.0049,0.1523429,0.1456286,15.227348119538622,43.57,268.0782994351139,302.2,302.1642857,297.7957143,304.3,299.9,11.9,77.27285714,43.57,19.44,3.385714286,29.24285714,7.557142857,33.9,24.4,61.0,112
sj,2005,38,0.0252,-0.05933333,0.1554286,0.1780286,19.621572516963226,66.86,236.7218924147566,301.4957143,301.5142857,297.0,303.7,298.9,14.6,76.66142857,66.86,18.50571429,3.571428571,28.58571429,6.657142857,32.2,24.4,15.1,82
sj,2005,39,0.0012,-0.02986667,0.1802833,0.1557333,13.20302885038596,36.86,180.79208977603082,301.1142857,301.3714286,297.1285714,304.0,298.8,38.4,79.08285714,36.86,18.70428571,3.542857143,28.62857143,6.157142857,32.2,25.0,19.8,73
sj,2005,40,0.0488,0.0394,0.1125571,0.07724286,10.350300095510223,68.31,162.9806796794329,301.09,301.1285714,296.9571429,303.3,299.5,27.3,78.35142857,68.31,18.49857143,2.685714286,28.01428571,6.342857143,32.8,23.3,18.6,43
sj,2005,41,0.0419,0.02793333,0.05515,0.04244286,11.25675940151487,157.83,270.45395555898153,299.8342857,300.0142857,296.5471429,303.0,297.9,60.4,82.26428571,157.83,18.03571429,2.542857143,27.01428571,7.228571429,32.2,22.8,126.9,55
sj,2005,42,0.02275,0.0278,0.2403571,0.2043429,12.789559041675307,112.16,219.1158135630752,300.6242857,300.8785714,297.3271429,303.1,298.0,18.7,82.39,112.16,18.95857143,2.928571429,28.04285714,6.442857143,33.9,23.3,45.5,55
sj,2005,43,-0.029975,0.05126667,0.1705571,0.1623143,12.033304645575138,20.75,121.61152052611273,300.6914286,300.7071429,297.3871429,303.1,298.7,70.3,82.42285714,20.75,18.99142857,2.442857143,27.97142857,7.071428571,33.3,23.9,55.1,53
sj,2005,44,0.07596667,-0.0622,0.2535143,0.2017429,14.452692000368938,39.72,128.16495148916653,300.8414286,300.9428571,296.8314286,302.9,298.9,26.26,78.97,39.72,18.34,2.571428571,27.95714286,7.4,32.8,23.9,57.2,46
sj,2005,45,-0.00135,0.06455,0.2022143,0.1520714,12.042300669096972,27.22,116.24524948668305,300.6642857,300.7357143,296.7485714,302.6,299.0,20.43,79.32714286,27.22,18.22857143,2.128571429,27.87142857,7.014285714,32.8,23.3,32.5,43
sj,2005,46,0.0507,0.0174,0.2004429,0.1821714,-0.22561970184353086,37.36,96.16885507242128,299.9714286,299.8142857,296.1942857,301.6,298.0,93.9,79.90142857,37.36,17.63857143,2.257142857,27.15714286,6.542857143,31.1,23.3,41.5,29
sj,2005,47,,0.1654,0.2159143,0.1852286,0.5770650176493972,14.49,55.60046095991269,299.4671429,299.5642857,295.1171429,301.4,298.0,40.81,77.24571429,14.49,16.54857143,2.585714286,26.52857143,6.085714286,30.0,22.2,23.6,22
sj,2005,48,,0.1823,0.2686,0.2481857,-0.6550110668475155,26.65,80.59337960930768,299.1828571,299.2357143,295.1242857,302.2,297.8,36.65,78.62428571,26.65,16.57142857,2.414285714,26.22857143,5.871428571,30.6,22.8,80.7,26
sj,2005,49,-0.03396667,0.04135,0.1812667,0.20685,3.7653597035185307,0.0,29.300259263313826,298.5785714,298.5428571,293.0157143,300.5,295.9,11.2,71.45571429,0.0,14.50714286,2.742857143,24.98571429,6.328571429,28.9,20.6,27.5,13
sj,2005,50,-0.0587,-0.07753333,0.1667571,0.1695143,-3.2135415859112877,0.0,30.652376625602297,299.1314286,299.2428571,294.3328571,300.8,297.5,13.6,75.07571429,0.0,15.72142857,2.171428571,25.45714286,6.028571429,29.4,21.1,30.0,17
sj,2005,51,0.1077,0.0531,0.2853429,0.2935714,3.1999737823929078,0.0,27.22922913927239,298.44,298.65,294.1385714,300.9,296.5,20.64,77.31571429,0.0,15.53285714,2.528571429,24.62857143,6.185714286,28.9,20.6,29.1,8
sj,2006,52,-0.1062,-0.1376,0.1835,0.1697667,4.074450158404951,64.08,83.90918640860224,299.1471429,299.3071429,294.6828571,301.4,297.5,22.5,76.57857143,64.08,16.02714286,2.242857143,25.88571429,6.271428571,30.0,21.1,18.6,13
sj,2006,1,-0.008233333,-0.04533333,0.1100714,0.09948571,-5.433756322139086,16.27,37.610637803683616,298.6771429,298.8642857,293.8042857,300.3,297.2,5.76,74.50857143,16.27,15.20285714,2.1,24.65714286,6.257142857,28.3,20.6,8.1,10
sj,2006,2,-0.04245,0.00455,0.2592714,0.2393143,4.974077146690989,72.69,114.33078717106255,298.3328571,298.55,293.1085714,300.1,296.6,10.9,72.92857143,72.69,14.57142857,2.442857143,24.05714286,6.8,27.8,18.9,21.9,17
sj,2006,3,-0.1942333,-0.11174,0.1015143,0.1011143,-2.372400460875711,74.41,114.87756812984813,298.4014286,298.5285714,294.4171429,300.9,296.7,41.5,78.72,74.41,15.79428571,2.428571429,24.71428571,6.357142857,30.6,20.6,101.1,19
sj,2006,4,0.009,-0.0458,0.1000167,0.1076833,2.897226466950243,0.0,16.300132838942126,298.2871429,298.3357143,293.5128571,299.9,296.6,16.8,74.89714286,0.0,14.89714286,2.014285714,24.28571429,5.142857143,27.2,20.6,29.2,9
sj,2006,5,0.0443,-0.005,0.1681333,0.1399571,1.9270835836495106,0.0,15.21979953697053,297.5414286,297.6357143,292.3471429,300.2,295.5,9.89,72.87285714,0.0,13.86,2.157142857,23.41428571,6.114285714,28.9,18.9,7.6,9
sj,2006,6,-0.3084,-0.1369,0.2661,0.2104571,-1.4100259254387335,18.15,38.73065115015098,297.8257143,297.9928571,293.4571429,300.1,296.5,9.7,76.90714286,18.15,14.89857143,2.214285714,23.91428571,6.385714286,28.3,19.4,26.6,9
sj,2006,7,0.3255,-0.02752,0.1900714,0.2061857,3.8045480671274126,0.0,2.479953850866029,297.9557143,298.2428571,293.9085714,300.9,295.6,10.37,78.49428571,0.0,15.28142857,3.028571429,24.74285714,7.057142857,30.6,20.0,15.0,3
sj,2006,8,-0.1032,0.1611,0.2396714,0.2859714,2.624704909991986,11.8,29.865689061871016,298.0557143,298.2071429,292.9714286,300.1,296.7,8.1,73.41428571,11.8,14.38857143,2.385714286,24.85714286,6.342857143,28.9,21.1,2.6,7
sj,2006,9,-0.16734,-0.105825,0.16068,0.2190667,-3.7614201932336924,0.0,5.771738828361704,298.1585714,298.5642857,292.4614286,300.9,296.3,0.2,70.69714286,0.0,13.95142857,2.642857143,25.3,6.485714286,30.6,21.1,0.0,7
sj,2006,10,-0.01313333,0.018275,0.1773,0.1503,8.511463170601834,0.0,-4.7261178845660465,297.9885714,298.1428571,293.07,300.8,295.4,7.5,74.28,0.0,14.49714286,3.428571429,25.52857143,6.842857143,30.6,21.1,3.3,0
sj,2006,11,0.0109,-0.01436,0.1671,0.1572143,-0.9580115653061538,16.74,15.60249210534449,297.2614286,297.3928571,292.1314286,300.3,295.4,19.63,73.21,16.74,13.7,2.614285714,25.51428571,6.185714286,29.4,21.7,2.2,2
sj,2006,12,,-0.10425,0.1246429,0.1394,-2.1637572535642597,31.34,42.42466105316464,298.0614286,298.3,293.4057143,300.4,296.0,10.35,75.52714286,31.34,14.82285714,2.857142857,25.68571429,6.185714286,29.4,21.7,7.4,3
sj,2006,13,,0.0471,0.09765,0.08703333,-2.988123521783688,24.44,26.896895903757464,298.3028571,298.5214286,293.5271429,301.3,296.5,5.0,74.98428571,24.44,14.93714286,3.357142857,26.65714286,7.142857143,32.8,22.2,7.9,3
sj,2006,14,0.0455,0.07005,0.08821429,0.0959,-4.452161141763257,174.04,178.62703823674502,298.24,298.55,294.4185714,301.2,296.2,36.3,79.60285714,174.04,15.79428571,3.185714286,25.42857143,5.642857143,30.6,21.1,84.6,1
