city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_ce,precipitation_amt_mm,precipitation_ground_mm,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,precip_composite,precip_composite_lag1,reanalysis_air_temp_k_lag1,reanalysis_relative_humidity_percent_lag1,precip_composite_lag2,reanalysis_air_temp_k_lag2,reanalysis_relative_humidity_percent_lag2,precip_composite_lag3,reanalysis_air_temp_k_lag3,reanalysis_relative_humidity_percent_lag3,precip_composite_lag4,reanalysis_air_temp_k_lag4,reanalysis_relative_humidity_percent_lag4,precip_temp_interaction
sj,20.0,0.15378356387306752,0.4807692307692307,0.14513788098693742,0.4102564102564102,0.05973080559489354,15.78,29.67,0.48548310328415806,295.37,0.19131127939418344,0.8055555555555537,36.9,81.71,15.78,2.66,0.487986981908682,5.53,0.37735849056603776,0.6944444444444445,18.1,5,25.503,17.746,299.09,75.39,84.17,299.06,78.6,31.184999999999995,298.66,71.95,0.09399999999999986,298.69,77.06,7619.531309999999
sj,21.0,0.3816110659072416,0.36538461538461536,0.17416545718432488,0.20512820512820512,0.49565438679986196,96.99,108.41,0.3331746787244207,295.15,0.0876843363890013,0.7407407407407399,79.0,83.83,96.99,1.77,0.3558916435340287,4.8355,0.1829616923956544,0.6944444444444445,53.6,3,104.98399999999998,25.503,298.77,81.71,17.746,299.09,75.39,84.17,299.06,78.6,31.184999999999995,298.66,71.95,31297.830079999996
sj,22.0,0.25142392188771356,0.23076923076923078,0.29027576197387484,0.28205128205128205,0.242911459399109,175.41,198.36,0.39980961446929836,295.35,0.11956954962136294,0.8055555555555537,90.2,83.55,175.41,2.0,0.12041734469225578,4.91,0.12578616352201233,0.5416666666666665,145.8,12,191.475,104.98399999999998,298.12,83.83,25.503,298.77,81.71,17.746,299.09,75.39,84.17,299.06,78.6,57130.395749999996
sj,23.0,0.18633034987794952,0.19230769230769232,0.058055152394774975,0.15384615384615383,0.3296324271494591,13.51,43.61,0.732984293193719,296.45,0.26305300916699936,0.8981481481481461,5.36,80.91,13.51,2.9,0.723461280750455,7.54,0.6289308176100624,0.6944444444444445,4.6,13,34.58,191.475,298.37,83.55,104.98399999999998,298.12,83.83,25.503,298.77,81.71,17.746,299.09,75.39,10375.729
sj,24.0,0.3327908868999186,0.17307692307692307,0.2322206095790999,0.3333333333333333,0.16314671900841266,6.12,29.83,0.6473108043788701,296.1,0.20725388601036424,0.8796296296296287,30.07,80.18,6.12,2.31,0.738776682301139,6.34,0.445969125214408,0.847222222222222,17.6,10,22.716999999999995,34.58,300.05,80.91,191.475,298.37,83.55,104.98399999999998,298.12,83.83,25.503,298.77,81.71,6811.010939999998
sj,25.0,0.3327908868999186,0.38461538461538464,0.26124818577648734,0.20512820512820512,0.0,13.07,39.34,0.7196573060447435,296.59,0.28696691909127287,0.8611111111111113,20.0,81.56,13.07,3.24,0.7942950129223699,7.13,0.6289308176100624,0.6944444444444445,81.5,13,31.459,22.716999999999995,299.82,80.18,34.58,300.05,80.91,191.475,298.37,83.55,104.98399999999998,298.12,83.83,9438.95836
sj,26.0,0.31651749389747763,0.25,0.34833091436864977,0.3076923076923077,0.24499832760700513,41.41,72.11,0.814850071394578,296.42,0.28696691909127287,0.8703703703703674,17.0,78.3,41.41,2.86,0.7751507609840148,6.27,0.5031446540880505,0.847222222222222,8.9,13,62.89999999999999,31.459,300.04,81.56,22.716999999999995,299.82,80.18,34.58,300.05,80.91,191.475,298.37,83.55,18903.966
sj,27.0,0.5117982099267697,0.2692307692307693,0.26124818577648734,0.23076923076923078,0.23201336986898483,28.37,49.6,0.8224654926225686,296.56,0.28696691909127287,0.9166666666666636,32.2,78.48,28.37,2.61,0.7962094381162057,6.19,0.5031446540880505,0.763888888888889,67.6,8,43.230999999999995,62.89999999999999,300.54,78.3,31.459,300.04,81.56,22.716999999999995,299.82,80.18,34.58,300.05,80.91,12996.967839999998
sj,28.0,0.25142392188771356,0.23076923076923078,0.31930333817126233,0.3333333333333333,0.08291823012707272,39.05,77.17,0.7425035697287047,296.33,0.2391390992427259,0.9351851851851863,43.83,79.18,39.05,2.57,0.6985737532305923,6.43,0.37735849056603776,0.763888888888889,76.5,21,65.734,43.230999999999995,300.64,78.48,62.89999999999999,300.54,78.3,31.459,300.04,81.56,22.716999999999995,299.82,80.18,19737.290839999998
sj,29.0,0.21887713588283156,0.05769230769230769,0.3773584905660373,0.2564102564102564,0.12975682768207467,59.15,91.91,0.8205616373155736,296.8,0.2789956157831802,0.9722222222222212,15.8,80.0,59.15,2.2,0.7770651861778499,5.24,0.445969125214408,1.0,16.0,18,82.082,65.734,300.26,79.18,43.230999999999995,300.64,78.48,62.89999999999999,300.54,78.3,31.459,300.04,81.56,24672.207559999995
sj,30.0,0.4141578519121237,0.4230769230769231,0.31930333817126233,0.2564102564102564,0.11816311541598508,23.74,33.79,0.7691575440266557,296.1,0.27102431247509207,0.9166666666666636,31.21,77.5,23.74,2.69,0.7330334067196329,6.53,0.445969125214408,0.847222222222222,26.2,8,30.775,82.082,300.58,80.0,65.734,300.26,79.18,43.230999999999995,300.64,78.48,62.89999999999999,300.54,78.3,9244.81
sj,31.0,0.28397070789259554,0.15384615384615385,0.3773584905660373,0.28205128205128205,0.17474043127450226,40.86,69.7,0.7482151356497003,296.82,0.2550817058589112,0.9259259259259249,31.51,81.81,40.86,2.57,0.738776682301139,6.37,0.445969125214408,0.847222222222222,44.0,7,61.048,30.775,300.4,77.5,82.082,300.58,80.0,65.734,300.26,79.18,43.230999999999995,300.64,78.48,18328.44104
sj,32.0,0.31651749389747763,0.3076923076923077,0.31930333817126233,0.3333333333333333,0.3440086303594102,35.99,83.58,0.814850071394578,296.6,0.30290952570745366,0.9166666666666636,24.6,79.03,35.99,2.97,0.8325835167990815,6.59,0.5031446540880505,0.9166666666666664,12.8,20,69.303,61.048,300.23,81.81,30.775,300.4,77.5,82.082,300.58,80.0,65.734,300.26,79.18,20831.78877
sj,33.0,0.3653376729048006,0.4615384615384615,0.2031930333817124,0.3333333333333333,0.4539170226419395,20.92,42.3,0.9214659685863931,296.4,0.3188521323236345,0.9907407407407386,14.1,76.17,20.92,2.66,0.9110749497463391,7.23,0.6975414522584331,0.9166666666666664,10.5,14,35.885999999999996,69.303,300.59,79.03,61.048,300.23,81.81,30.775,300.4,77.5,82.082,300.58,80.0,10801.685999999998
sj,34.0,0.2676973148901546,0.21153846153846154,0.34833091436864977,0.3076923076923077,0.16639295844291774,37.3,75.19,0.8548310328415154,297.27,0.29493822239936557,0.9351851851851863,44.4,81.26,37.3,2.59,0.9225615009093522,6.31,0.5031446540880505,0.9166666666666664,28.3,14,63.82299999999999,35.885999999999996,301.0,76.17,69.303,300.59,79.03,61.048,300.23,81.81,30.775,300.4,77.5,19197.32017
sj,35.0,0.4629780309194466,0.36538461538461536,0.11611030478954995,0.15384615384615383,0.0,20.3,36.68,0.892908138981447,297.05,0.29493822239936557,0.9444444444444424,13.5,79.68,20.3,2.64,0.9340480520723652,6.49,0.6289308176100624,1.0,20.6,7,31.766,63.82299999999999,300.79,81.26,35.885999999999996,301.0,76.17,69.303,300.59,79.03,61.048,300.23,81.81,9558.70706
sj,36.0,0.3653376729048006,0.34615384615384615,0.29027576197387484,0.38461538461538464,0.09265694843058797,62.61,96.7,0.8643503093764902,296.39,0.29493822239936557,0.9629629629629598,25.37,76.71,62.61,2.63,0.8478989183497655,7.06,0.5717552887364203,0.9166666666666664,23.8,14,86.473,31.766,300.91,79.68,63.82299999999999,300.79,81.26,35.885999999999996,301.0,76.17,69.303,300.59,79.03,26016.26678
sj,37.0,0.47925142392188763,0.38461538461538464,0.14513788098693742,0.12820512820512822,0.20210159222247367,42.51,58.11,0.8833888624464614,297.15,0.31088082901554637,1.0,33.4,79.87,42.51,2.34,0.9206470757155163,6.97,0.6975414522584331,1.0,20.6,10,53.43,86.473,300.86,76.71,31.766,300.91,79.68,63.82299999999999,300.79,81.26,35.885999999999996,301.0,76.17,16080.2928
sj,38.0,0.3653376729048006,0.4807692307692307,0.08708272859216244,0.23076923076923078,0.30064814648423516,52.29,80.37,0.9328891004283736,297.3,0.35073734555600067,1.0,16.0,80.03,52.29,2.43,0.8536421939312724,6.11,0.5031446540880505,0.9166666666666664,32.8,13,71.946,53.43,300.96,79.87,86.473,300.86,76.71,31.766,300.91,79.68,63.82299999999999,300.79,81.26,21662.9406
sj,39.0,0.5117982099267697,0.11538461538461538,0.49346879535558724,0.4615384615384615,0.2243615197733657,180.49650000000017,298.51,0.6853879105188018,297.08,0.3188521323236345,0.8518518518518499,203.96500000000023,85.33,179.61292500000013,2.54,0.5837082416004596,6.06,0.6975414522584331,0.763888888888889,158.2,27,262.84087750000003,71.946,301.1,80.03,53.43,300.96,79.87,86.473,300.86,76.71,31.766,300.91,79.68,78799.6950745
sj,40.0,0.3490642799023596,0.2692307692307693,0.5224963715529747,0.3333333333333333,0.1923628739189584,10.06,32.31,0.923369823893388,296.48,0.37465125548027417,0.9444444444444424,8.57,76.47,10.06,3.67,0.94936345362305,8.09,0.7547169811320752,0.9166666666666664,21.8,13,25.635,262.84087750000003,299.8,85.33,71.946,301.1,80.03,53.43,300.96,79.87,86.473,300.86,76.71,7716.90405
sj,41.0,0.2676973148901546,0.3076923076923077,0.08708272859216244,0.025641025641025626,0.4808144350992673,34.73,69.94,0.8224654926225686,296.58,0.28696691909127287,0.9629629629629598,35.7,78.48,34.73,2.56,0.7866373121470278,6.21,0.445969125214408,0.9166666666666664,24.4,18,59.376999999999995,25.635,301.03,76.47,262.84087750000003,299.8,85.33,71.946,301.1,80.03,53.43,300.96,79.87,17853.47636
sj,42.0,0.5117982099267697,0.4230769230769231,0.5224963715529747,0.4102564102564102,0.3101549905424286,83.2,114.55,0.8224654926225686,296.86,0.3587086488640888,0.9351851851851863,41.4,80.67,83.2,3.16,0.756006509045659,6.19,0.5031446540880505,0.847222222222222,41.4,16,105.14499999999998,59.376999999999995,300.68,78.48,25.635,301.03,76.47,262.84087750000003,299.8,85.33,71.946,301.1,80.03,31597.123949999994
sj,43.0,0.4629780309194466,0.38461538461538464,0.058055152394774975,0.07692307692307691,0.30992311629710684,10.82,41.91,0.8472156116135248,296.22,0.30290952570745366,0.9907407407407386,18.0,76.92,10.82,2.44,0.7866373121470278,6.73,0.5031446540880505,0.847222222222222,15.1,16,32.583,105.14499999999998,300.51,80.67,59.376999999999995,300.68,78.48,25.635,301.03,76.47,262.84087750000003,299.8,85.33,9796.07895
sj,44.0,0.4304312449145647,0.4230769230769231,0.11611030478954995,0.17948717948717946,0.2521864292119807,96.72,139.78,0.7234650166587443,296.26,0.2789956157831802,0.9351851851851863,25.2,80.66,96.72,2.37,0.6353977218340194,5.64,0.445969125214408,0.847222222222222,34.1,20,126.862,32.583,300.65,76.92,105.14499999999998,300.51,80.67,59.376999999999995,300.68,78.48,25.635,301.03,76.47,38044.64518
sj,45.0,0.5117982099267697,0.5,0.5515239477503622,0.358974358974359,0.16361046749905622,105.49,127.86,0.6739647786768213,295.38,0.23116779593463774,0.8981481481481461,31.2,77.53,105.49,2.4,0.5511630133052549,6.53,0.3201829616923957,0.6944444444444445,109.0,17,121.149,126.862,299.89,80.66,32.583,300.65,76.92,105.14499999999998,300.51,80.67,59.376999999999995,300.68,78.48,36304.720830000006
sj,46.0,0.3327908868999186,0.25,0.0,0.025641025641025626,0.1874935147672008,18.75,25.41,0.6872917658258075,295.6,0.2550817058589112,0.9074074074074076,24.5,77.31,18.75,2.4,0.5856226667942948,6.36,0.37735849056603776,0.847222222222222,7.7,4,23.412,121.149,299.67,77.53,126.862,299.89,80.66,32.583,300.65,76.92,105.14499999999998,300.51,80.67,7021.72704
sj,47.0,0.8372660699755898,0.23076923076923078,0.46444121915819975,0.23076923076923078,0.28233008110381363,122.87,155.54,0.41884816753926957,295.56,0.11956954962136294,0.7777777777777749,145.8,83.63,122.87,1.86,0.41140997415525954,4.8355,0.12578616352201233,0.763888888888889,70.7,15,145.73899999999998,23.412,299.92,77.31,121.149,299.67,77.53,126.862,299.89,80.66,32.583,300.65,76.92,43510.37845
sj,48.0,0.3653376729048006,0.13461538461538464,0.4063860667634248,0.48717948717948717,0.21323155599791968,18.37,39.21,0.39980961446929836,293.46,0.0876843363890013,0.7870370370370362,24.9,74.3,18.37,1.97,0.41140997415525954,4.9,0.1829616923956544,0.763888888888889,26.9,8,32.958,145.73899999999998,298.55,83.63,23.412,299.92,77.31,121.149,299.67,77.53,126.862,299.89,80.66,9835.65594
sj,49.0,0.03986981285598046,0.07692307692307694,0.43541364296081225,0.5641025641025642,0.0,0.0,11.08,0.48357924797715224,293.74,0.1115982463132748,0.8425925925925938,2.71,73.76,0.0,2.11,0.27931463578060695,6.44,0.12578616352201233,0.4583333333333335,7.7,6,7.755999999999999,32.958,298.43,74.3,145.73899999999998,298.55,83.63,23.412,299.92,77.31,121.149,299.67,77.53,2317.41524
sj,50.0,0.3002441008950366,0.19230769230769232,0.43541364296081225,0.3333333333333333,0.2936919191245814,0.0,19.55,0.3807710613993379,293.27,0.10362694300518212,0.703703703703705,2.8,74.33,0.0,2.36,0.18742222647650036,6.31,0.12578616352201233,0.388888888888889,10.4,12,13.685,7.755999999999999,298.79,73.76,32.958,298.43,74.3,145.73899999999998,298.55,83.63,23.412,299.92,77.31,4080.3196000000003
sj,51.0,0.05614320585842148,0.21153846153846154,0.34833091436864977,0.20512820512820512,0.33125554686671166,5.54,33.43,0.49309852451213787,295.25,0.1514547628537291,0.8333333333333325,29.32,80.89,5.54,2.24,0.3999234229922465,5.63,0.3201829616923957,0.6944444444444445,30.6,15,25.063,13.685,298.16,74.33,7.755999999999999,298.79,73.76,32.958,298.43,74.3,145.73899999999998,298.55,83.63,7488.8243999999995
sj,52.0,0.08868999186330348,0.13461538461538464,0.4063860667634248,0.23076923076923078,0.3328786665839642,150.31,175.31,0.47786768205616736,295.74,0.15942606616181726,0.7777777777777749,41.3,83.95,150.31,2.06,0.3941801474107396,5.71,0.25157232704402505,0.6944444444444445,55.7,11,167.81,25.063,298.8,80.89,13.685,298.16,74.33,7.755999999999999,298.79,73.76,32.958,298.43,74.3,50121.4908
sj,52.0,0.5117982099267697,0.4807692307692307,0.4063860667634248,0.358974358974359,0.292996296388616,38.34,56.98,0.5578296049500314,295.64,0.2789956157831802,0.7129629629629611,27.24,80.3,38.34,2.86,0.6181678950894994,7.3,0.5717552887364203,0.6111111111111109,23.85,10,51.388,167.81,298.68,83.95,25.063,298.8,80.89,13.685,298.16,74.33,7.755999999999999,298.79,73.76,15347.026199999998
sj,1.0,0.31651749389747763,0.15384615384615385,0.17416545718432488,0.12820512820512822,0.4073102993322593,0.0,19.55,0.24750118990957182,292.77,0.04782781984854699,0.703703703703705,21.68,74.78,0.0,1.96,0.15487699818129566,4.9,0.05717552887364207,0.4583333333333335,23.8,15,13.685,51.388,298.65,80.3,167.81,298.68,83.95,25.063,298.8,80.89,13.685,298.16,74.33,4072.5191499999996
sj,2.0,0.3327908868999186,0.21153846153846154,0.2031930333817124,0.20512820512820512,0.19955097552393397,0.0,31.12,0.2379819133745862,293.67,0.0,0.7129629629629611,43.1,78.8,0.0,1.91,0.1950799272518424,5.39,0.05717552887364207,0.6111111111111109,55.6,17,21.784,13.685,297.59,74.78,51.388,298.65,80.3,167.81,298.68,83.95,25.063,298.8,80.89,6482.9184000000005
sj,3.0,0.1212367778681855,0.09615384615384616,0.4063860667634248,0.43589743589743585,0.1589729825926204,14.67,25.94,0.2284626368396006,294.31,0.039856516540454315,0.6759259259259263,76.36,83.06,14.67,1.91,0.20082320283334928,4.91,0.05717552887364207,0.5416666666666665,32.4,7,22.559,21.784,297.6,78.8,13.685,297.59,74.78,51.388,298.65,80.3,167.81,298.68,83.95,6709.0466
sj,4.0,0.21887713588283156,0.3269230769230769,0.31930333817126233,0.2564102564102564,0.1865660177859136,15.2,25.17,0.04759638267491724,292.51,0.007971303308092675,0.5833333333333338,31.85,78.54,15.2,2.66,0.0,6.33,0.05717552887364207,0.0,34.0,7,22.179,22.559,297.4,83.06,21.784,297.6,78.8,13.685,297.59,74.78,51.388,298.65,80.3,6576.96066
sj,5.0,0.3653376729048006,0.09615384615384616,0.43541364296081225,0.3333333333333333,0.05207895549927442,0.0,17.59,0.0,292.2,0.0,0.5370370370370375,31.8,78.64,0.0,1.97,0.0,4.8355,0.0,0.22222222222222196,5.4,8,12.312999999999999,22.179,296.54,78.54,22.559,297.4,83.06,21.784,297.6,78.8,13.685,297.59,74.78,3646.4949499999993
sj,6.0,0.17005695687550854,0.17307692307692307,0.6966618287372995,0.6666666666666666,0.18888476023913153,0.0,13.69,0.0,290.98650000000004,0.04782781984854699,0.44444444444444503,6.4,70.8,0.0,3.11,0.0,5.99,0.0,0.22222222222222196,10.1,9,9.582999999999998,12.312999999999999,296.15,78.64,22.179,296.54,78.54,22.559,297.4,83.06,21.784,297.6,78.8,2837.5262999999995
sj,7.0,0.5117982099267697,0.4230769230769231,0.34833091436864977,0.3333333333333333,0.40777404782290294,0.0,28.88,0.007615421227979833,291.04,0.0,0.4537037037037011,5.3,72.25,0.0,3.09,0.0,6.23,0.0,0.15277777777777748,4.6,12,20.215999999999998,9.582999999999998,296.1,70.8,12.312999999999999,296.15,78.64,22.179,296.54,78.54,22.559,297.4,83.06,5991.0116
sj,8.0,0.47925142392188763,0.15384615384615385,0.3773584905660373,0.38461538461538464,0.242911459399109,0.0,22.26,0.03617325083293667,291.58,0.0,0.6018518518518512,10.1,74.19,0.0,2.16,0.05915573848951807,4.8355,0.0,0.5416666666666665,2.1,12,15.582,20.215999999999998,296.35,72.25,9.582999999999998,296.1,70.8,12.312999999999999,296.15,78.64,22.179,296.54,78.54,4619.75136
sj,9.0,0.1375101708706265,0.17307692307692307,0.29027576197387484,0.15384615384615383,0.41194778423869516,0.0,8.81,0.2075202284626344,293.27,0.1115982463132748,0.6481481481481475,5.92,78.67,0.0,2.96,0.16253469895663838,7.13,0.3201829616923957,0.30555555555555547,5.3,5,6.167,15.582,296.48,74.19,20.215999999999998,296.35,72.25,9.582999999999998,296.1,70.8,12.312999999999999,296.15,78.64,1833.26409
sj,10.0,0.5117982099267697,0.40384615384615385,0.5224963715529747,0.5128205128205129,0.1285974564554657,3.93,20.25,0.3541170871013869,293.77,0.19928258270227156,0.6481481481481475,3.3,77.39,3.93,4.36,0.3501483679525225,7.7,0.37735849056603776,0.30555555555555547,0.0,4,15.354,6.167,297.27,78.67,15.582,296.48,74.19,20.215999999999998,296.35,72.25,9.582999999999998,296.1,70.8,4576.41324
sj,11.0,0.3978844589096826,0.2692307692307693,0.3773584905660373,0.48717948717948717,0.12929307919143107,0.0,25.54,0.29509757258448904,292.79,0.2152251893184569,0.5833333333333338,0.6,73.59,0.0,4.26,0.3176031396573178,8.41,0.6289308176100624,0.30555555555555547,0.0,11,17.877999999999997,15.354,298.06,77.39,6.167,297.27,78.67,15.582,296.48,74.19,20.215999999999998,296.35,72.25,5324.962299999999
sj,12.0,0.23515052888527255,0.09615384615384616,0.29027576197387484,0.4102564102564102,0.39432534159423904,0.0,6.37,0.407425035697289,293.22,0.18333997608609076,0.6574074074074088,0.6,73.87,0.0,3.91,0.4248109505121085,8.51,0.5717552887364203,0.30555555555555547,0.0,4,4.459,17.877999999999997,297.85,73.59,15.354,298.06,77.39,6.167,297.27,78.67,15.582,296.48,74.19,1329.8967499999999
sj,13.0,0.5117982099267697,0.05769230769230769,0.34833091436864977,0.2564102564102564,0.20905781958212744,0.0,7.12,0.5616373155640213,294.44,0.16739736946990993,0.814814814814815,0.6,75.74,0.0,2.8,0.6334832966401835,8.67,0.6289308176100624,0.6111111111111109,0.0,5,4.984,4.459,298.25,73.87,17.877999999999997,297.85,73.59,15.354,298.06,77.39,6.167,297.27,78.67,1490.56488
sj,14.0,0.3002441008950366,0.25,0.17416545718432488,0.28205128205128205,0.22181090307482595,13.44,20.92,0.5711565920990069,294.93,0.20725388601036424,0.8240740740740711,8.0,78.0,13.44,3.01,0.5971092179573085,7.49,0.6289308176100624,0.6111111111111109,7.4,7,18.676000000000002,4.984,299.07,75.74,4.459,298.25,73.87,17.877999999999997,297.85,73.59,15.354,298.06,77.39,5586.178360000001
sj,15.0,0.1049633848657445,0.019230769230769246,0.26124818577648734,0.17948717948717946,0.12210497758645553,33.69,37.75,0.5749643027129968,294.95,0.2391390992427259,0.7685185185185187,23.7,77.65,33.69,3.39,0.6162534698956637,8.16,0.5717552887364203,0.6944444444444445,21.1,1,36.532,18.676000000000002,299.11,78.0,4.984,299.07,75.74,4.459,298.25,73.87,17.877999999999997,297.85,73.59,10930.009079999998
sj,16.0,0.3327908868999186,0.2692307692307693,0.08708272859216244,0.15384615384615383,0.1253512170209606,42.88,48.42,0.7139457401237587,295.65,0.30290952570745366,0.7962962962962976,3.6,77.24,42.88,3.73,0.7636642098210017,8.41,0.6975414522584331,0.6111111111111109,97.3,1,46.757999999999996,36.532,299.19,77.65,18.676000000000002,299.11,78.0,4.984,299.07,75.74,4.459,298.25,73.87,14027.867579999998
sj,17.0,0.15378356387306752,0.4807692307692307,0.11611030478954995,0.15384615384615383,0.16662483268823955,180.49650000000017,247.9,0.5064255116611134,295.54,0.2152251893184569,0.7314814814814786,98.5,81.75,179.61292500000013,3.59,0.49947353307169506,6.89,0.5717552887364203,0.6944444444444445,207.5,4,227.41387750000004,46.757999999999996,300.01,77.24,36.532,299.19,77.65,18.676000000000002,299.11,78.0,4.984,299.07,75.74,67978.55626230002
sj,18.0,0.07241659886086246,0.0,0.46444121915819975,0.4102564102564102,0.14506052787331292,0.0,9.82,0.6092336982389386,295.55,0.2391390992427259,0.8333333333333325,11.0,78.91,0.0,2.76,0.6105101943141574,5.7,0.445969125214408,0.763888888888889,48.2,2,6.874,227.41387750000004,298.92,81.75,46.757999999999996,300.01,77.24,36.532,299.19,77.65,18.676000000000002,299.11,78.0,2059.03796
sj,19.0,0.3978844589096826,0.40384615384615385,0.2031930333817124,0.12820512820512822,0.14366928240138216,38.66,49.14,0.6815801999048119,295.3,0.23116779593463774,0.8703703703703674,10.11,75.7,38.66,2.91,0.5971092179573085,6.23,0.445969125214408,0.763888888888889,11.4,6,45.995999999999995,6.874,299.54,78.91,227.41387750000004,298.92,81.75,46.757999999999996,300.01,77.24,36.532,299.19,77.65,13796.500199999999
sj,20.0,0.5117982099267697,0.34615384615384615,0.02902757619738751,0.0,0.3022712662014877,102.56,111.24,0.5007139457401285,296.08,0.2152251893184569,0.7685185185185187,96.0,83.76,102.56,2.51,0.3999234229922465,5.96,0.3201829616923957,0.6111111111111109,110.9,3,108.636,45.995999999999995,299.95,75.7,6.874,299.54,78.91,227.41387750000004,298.92,81.75,46.757999999999996,300.01,77.24,32489.768519999998
sj,21.0,0.3816110659072416,0.38461538461538464,0.11611030478954995,0.10256410256410255,0.23850584873799496,156.94,162.56,0.7006187529747832,296.9,0.32682343563172717,0.7962962962962976,145.7,84.34,156.94,3.07,0.8057815640853836,6.66,0.8233276157804458,0.847222222222222,71.2,4,160.874,108.636,299.07,83.76,45.995999999999995,299.95,75.7,6.874,299.54,78.91,227.41387750000004,298.92,81.75,48231.63394
sj,22.0,0.28397070789259554,0.25,0.34833091436864977,0.2564102564102564,0.18007353891690348,84.78,101.12,0.8605425987625003,297.5645,0.3587086488640888,0.9444444444444424,14.59,82.63,84.78,2.9,0.8919306978079833,6.34,0.7547169811320752,1.0,23.9,10,96.21799999999999,160.874,299.81,84.34,108.636,299.07,83.76,45.995999999999995,299.95,75.7,6.874,299.54,78.91,28946.223119999995
sj,23.0,0.3978844589096826,0.4423076923076923,0.3773584905660373,0.3333333333333333,0.09659881060105843,32.02,50.16,0.9081389814374176,296.69,0.32682343563172717,1.0,4.5,76.94,32.02,2.57,0.8708720206757924,5.96,0.5717552887364203,0.9166666666666664,4.4,12,44.717999999999996,96.21799999999999,300.84,82.63,160.874,299.81,84.34,108.636,299.07,83.76,45.995999999999995,299.95,75.7,13465.48416
sj,24.0,0.3653376729048006,0.4807692307692307,0.17416545718432488,0.17948717948717946,0.2779244704426996,97.46,145.54,0.7139457401237587,296.54,0.2550817058589112,0.9074074074074076,15.9,81.52,97.46,2.87,0.6373121470278553,5.8,0.37735849056603776,0.847222222222222,44.5,21,131.11599999999999,44.717999999999996,301.12,76.94,96.21799999999999,300.84,82.63,160.874,299.81,84.34,108.636,299.07,83.76,39332.17768
sj,25.0,0.5117982099267697,0.36538461538461536,0.43541364296081225,0.4102564102564102,0.2964744100684429,8.36,68.3,0.9519276534983449,297.46,0.4065364687126358,0.9259259259259249,4.2,79.72,8.36,3.51,1.0,7.66,0.7547169811320752,1.0,0.0,26,50.318,131.11599999999999,299.98,81.52,44.717999999999996,301.12,76.94,96.21799999999999,300.84,82.63,160.874,299.81,84.34,15158.247182000001
sj,26.0,0.4467046379170056,0.38461538461538464,0.08708272859216244,0.10256410256410255,0.3101549905424286,23.36,77.6,0.8986197049024319,297.31,0.31088082901554637,0.9629629629629598,28.59,80.01,23.36,2.59,0.9302192016846942,6.81,0.6289308176100624,0.9166666666666664,52.3,21,61.327999999999996,50.318,301.249,79.72,131.11599999999999,299.98,81.52,44.717999999999996,301.12,76.94,96.21799999999999,300.84,82.63,18465.247519999997
sj,27.0,0.4467046379170056,0.7307692307692307,0.31930333817126233,0.48717948717948717,0.21717341816839014,42.06,101.6,0.9386006663493693,297.36,0.3826225587883623,0.9907407407407386,32.4,79.38,42.06,2.94,0.9283047764908591,6.26,0.6975414522584331,1.0,34.8,30,83.73799999999999,61.327999999999996,301.09,80.01,50.318,301.249,79.72,131.11599999999999,299.98,81.52,44.717999999999996,301.12,76.94,25225.988761999997
sj,28.0,0.3816110659072416,0.34615384615384615,0.14513788098693742,0.23076923076923078,0.37554352772317384,92.52,174.91,0.8110423607805881,297.0,0.28696691909127287,0.9444444444444424,45.28,80.56,92.52,2.61,0.8153536900545615,6.34,0.5717552887364203,0.9166666666666664,52.8,45,150.19299999999998,83.73799999999999,301.249,79.38,61.327999999999996,301.09,80.01,50.318,301.249,79.72,131.11599999999999,299.98,81.52,45158.52931
sj,29.0,0.18633034987794952,0.21153846153846154,0.5224963715529747,0.4615384615384615,0.46319199245481113,39.49,146.71,0.8624464540694953,296.98,0.33479473893981987,0.9537037037037037,31.9,79.48,39.49,2.44,0.8057815640853836,7.1,0.5717552887364203,0.847222222222222,50.3,56,114.544,150.19299999999998,300.67,80.56,83.73799999999999,301.249,79.38,61.327999999999996,301.09,80.01,50.318,301.249,79.72,34462.85328
sj,30.0,0.1212367778681855,0.23076923076923078,0.5805515239477497,0.43589743589743585,0.6389526704087293,64.25,221.37,0.8681580199904909,297.5645,0.3188521323236345,0.9444444444444424,34.3,82.41,64.25,2.73,0.9091605245525033,6.17,0.5031446540880505,0.847222222222222,73.8,75,174.234,114.544,300.87,79.48,150.19299999999998,300.67,80.56,83.73799999999999,301.249,79.38,61.327999999999996,301.09,80.01,52418.29890000001
sj,31.0,0.20260374288039054,0.19230769230769232,0.2322206095790999,0.17948717948717946,0.4024409401805018,80.34,248.98,0.9043312708234276,297.29,0.32682343563172717,1.0,54.1,79.62,80.34,2.87,0.9110749497463391,5.93,0.6289308176100624,1.0,41.0,83,198.38799999999998,174.234,300.85,82.41,114.544,300.87,79.48,150.19299999999998,300.67,80.56,83.73799999999999,301.249,79.38,59746.53008
